network,dex,slug,volume24hUsd,volume7dUsd,volume30dUsd,fees30dUsd,change7dPct,feeToVolume30dPct,health,outcomeTarget,sourceUrl,updatedAt
"OP Mainnet","Velodrome V3","velodrome-v3","26779378","88067974","320055248","127942","201.71","0.03997497332085615","Strong","Rebalance liquidity","https://defillama.com/protocol/velodrome-v3","2026-08-21T07:39:36.212Z"
"OP Mainnet","Uniswap V3","uniswap-v3","6271784","19338773","77957075","166558","209.68","0.21365347532600476","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-08-21T07:39:36.212Z"
"OP Mainnet","WOOFi Swap","woofi-swap","0","5856195","33971036","2393",,"0.007044236154587691","At risk","Improve fee efficiency","https://defillama.com/protocol/woofi-swap","2026-08-21T07:39:36.212Z"
"OP Mainnet","Uniswap V4","uniswap-v4","1969022","6065739","20808518","20135.89","380.68","0.09676753529492105","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-08-21T07:39:36.212Z"
"OP Mainnet","Velodrome V2","velodrome-v2","483590","2324462","10045478","78285.73999999999","68.66","0.7793132392505363","Strong","Rebalance liquidity","https://defillama.com/protocol/velodrome-v2","2026-08-21T07:39:36.212Z"
"OP Mainnet","Solidly V3","solidly-v3","349764","1338071","5364970","4.970000000000001","160.57","0.000092637983064211","Strong","Improve fee efficiency","https://defillama.com/protocol/solidly-v3","2026-08-21T07:39:36.212Z"
"OP Mainnet","Curve DEX","curve-dex","104367","827973","2703276","546.75","56.95","0.020225459775472427","Strong","Rebalance liquidity","https://defillama.com/protocol/curve-dex","2026-08-21T07:39:36.212Z"
"OP Mainnet","SushiSwap V3","sushiswap-v3","127284","420561","1326056","256.91","886.32","0.01937399325518681","Strong","Improve fee efficiency","https://defillama.com/protocol/sushiswap-v3","2026-08-21T07:39:36.212Z"
"OP Mainnet","Balancer V2","balancer-v2","48400","88614","283095","69.91000000000001","812.69","0.024694890407813634","Watch","Rebalance liquidity","https://defillama.com/protocol/balancer-v2","2026-08-21T07:39:36.212Z"
"OP Mainnet","Beets DEX","beets-dex","39953","100777","252815","71.13","653.97","0.028135197674188633","Watch","Rebalance liquidity","https://defillama.com/protocol/beets-dex","2026-08-21T07:39:36.212Z"
"Base","Aerodrome Slipstream","aerodrome-slipstream","624942900","2782105685","10734039616","4277581","79.83","0.03985061685093747","Strong","Rebalance liquidity","https://defillama.com/protocol/aerodrome-slipstream","2026-08-21T07:39:36.212Z"
"Base","PancakeSwap AMM V3","pancakeswap-amm-v3","203417308","767114610","2859424995","374241","84.73","0.013087980998081748","Strong","Improve fee efficiency","https://defillama.com/protocol/pancakeswap-amm-v3","2026-08-21T07:39:36.212Z"
"Base","Uniswap V3","uniswap-v3","208357082","644094093","2761689950","5096600","123.24","0.18454642238170146","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-08-21T07:39:36.212Z"
"Base","Uniswap V4","uniswap-v4","47208503","182372507","979105980","2509494","-57.47","0.25630463415206595","At risk","Monitor incentives","https://defillama.com/protocol/uniswap-v4","2026-08-21T07:39:36.212Z"
"Base","Metric V2","metric-v2","25283333","99806641","344068465",,"166.45",,"Strong","Rebalance liquidity","https://defillama.com/protocol/metric-v2","2026-08-21T07:39:36.212Z"
"Base","Tessera V","tessera-v","35190505","107162148","278156794",,"357.69",,"Strong","Rebalance liquidity","https://defillama.com/protocol/tessera-v","2026-08-21T07:39:36.212Z"
"Base","Aerodrome V1","aerodrome-v1","8071379","37629114","151361003","772894","88.57","0.5106295443879953","Strong","Rebalance liquidity","https://defillama.com/protocol/aerodrome-v1","2026-08-21T07:39:36.212Z"
"Unichain","Uniswap V3","uniswap-v3","8935142","27814593","108857915","310445","158.81","0.285183672680117","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-08-21T07:39:36.212Z"
"Unichain","Uniswap V4","uniswap-v4","12413987","35498146","93678932","62808","572.82","0.06704602482018047","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-08-21T07:39:36.212Z"
"Unichain","Velodrome V3","velodrome-v3","679265","1687661","6190683","1067.06","536","0.017236547243656312","Strong","Improve fee efficiency","https://defillama.com/protocol/velodrome-v3","2026-08-21T07:39:36.212Z"
"Unichain","EulerSwap","eulerswap","2521","7869","14693","0.15","2256.07","0.001020894303409787","At risk","Grow TVL","https://defillama.com/protocol/eulerswap","2026-08-21T07:39:36.212Z"
"Unichain","Curve DEX","curve-dex","0.57","0.6499999999999999","277.12999999999994","0.04",,"0.014433659293472382","At risk","Grow TVL","https://defillama.com/protocol/curve-dex","2026-08-21T07:39:36.212Z"
"Unichain","1inch Aqua","1inch-aqua","0","0","8.82","0.04",,"0.45351473922902497","At risk","Grow TVL","https://defillama.com/protocol/1inch-aqua","2026-08-21T07:39:36.212Z"
"Mode","KIM Exchange V3","kim-exchange-v3","2588","15438","73337.56","67.08","411.46","0.09146745542120571","Watch","Grow TVL","https://defillama.com/protocol/kim-exchange-v3","2026-08-21T07:39:36.212Z"
"Mode","KIM Exchange V2","kim-exchange-v2","1255","6894.16","19870.77","57.32","5330.55","0.2884639095515674","At risk","Grow TVL","https://defillama.com/protocol/kim-exchange-v2","2026-08-21T07:39:36.212Z"
"Mode","SupSwap V3","supswap-v3","451","2052.5","13929.220000000001","8.96","853.89","0.06432520988253469","At risk","Grow TVL","https://defillama.com/protocol/supswap-v3","2026-08-21T07:39:36.212Z"
"Mode","Velodrome V3","velodrome-v3","1.33","4278.99","12161.05","7.6","-98.56","0.062494603673202566","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v3","2026-08-21T07:39:36.212Z"
"Mode","Velodrome V2","velodrome-v2","307","2262.76","9877.289999999999","22.859999999999996","35.84","0.23144000024298161","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v2","2026-08-21T07:39:36.212Z"
"Mode","SwapMode V2","swapmode-v2","352","2456.05","6644.3899999999985","16.52","788.44","0.24863079981759054","At risk","Grow TVL","https://defillama.com/protocol/swapmode-v2","2026-08-21T07:39:36.212Z"
