network,dex,slug,volume24hUsd,volume7dUsd,volume30dUsd,fees30dUsd,change7dPct,feeToVolume30dPct,health,outcomeTarget,sourceUrl,updatedAt
"OP Mainnet","Velodrome V3","velodrome-v3","9844821","72810150","302079982","128920","-25.97","0.042677438983692736","Watch","Monitor incentives","https://defillama.com/protocol/velodrome-v3","2026-07-22T09:24:41.827Z"
"OP Mainnet","Uniswap V3","uniswap-v3","2220384","20633971","122984768","287899","-49.2","0.2340932171372637","Watch","Monitor incentives","https://defillama.com/protocol/uniswap-v3","2026-07-22T09:24:41.827Z"
"OP Mainnet","WOOFi Swap","woofi-swap","1729844","11127714","39843668","4128","4.55","0.01036049191053394","Strong","Improve fee efficiency","https://defillama.com/protocol/woofi-swap","2026-07-22T09:24:41.827Z"
"OP Mainnet","Uniswap V4","uniswap-v4","766540","5408416","21458872","29288","-20.37","0.13648434083580907","Watch","Monitor incentives","https://defillama.com/protocol/uniswap-v4","2026-07-22T09:24:41.827Z"
"OP Mainnet","Solidly V3","solidly-v3","187523","1546261","5415245","0","-25.8","0","Watch","Monitor incentives","https://defillama.com/protocol/solidly-v3","2026-07-22T09:24:41.827Z"
"OP Mainnet","Velodrome V2","velodrome-v2","167250","1586089","5133716","96117","-48.15","1.8722695217265624","Watch","Monitor incentives","https://defillama.com/protocol/velodrome-v2","2026-07-22T09:24:41.827Z"
"OP Mainnet","Curve DEX","curve-dex","12345","392415","2995839","459","-90.42","0.015321250574546898","At risk","Monitor incentives","https://defillama.com/protocol/curve-dex","2026-07-22T09:24:41.827Z"
"OP Mainnet","SushiSwap V3","sushiswap-v3","47588","354245","1568844","375","-49.41","0.023902950197725203","Watch","Monitor incentives","https://defillama.com/protocol/sushiswap-v3","2026-07-22T09:24:41.827Z"
"OP Mainnet","Beets DEX","beets-dex","14037","111738","733450","69","-61.48","0.009407594246369895","At risk","Monitor incentives","https://defillama.com/protocol/beets-dex","2026-07-22T09:24:41.827Z"
"OP Mainnet","Velodrome V1","velodrome-v1","6105","53387","580667","218","-30.75","0.03754303240928105","Watch","Monitor incentives","https://defillama.com/protocol/velodrome-v1","2026-07-22T09:24:41.827Z"
"Base","Aerodrome Slipstream","aerodrome-slipstream","339408396","2394323296","12015363571","5802704","-18.78","0.04829403592917712","Watch","Rebalance liquidity","https://defillama.com/protocol/aerodrome-slipstream","2026-07-22T09:24:41.827Z"
"Base","Uniswap V4","uniswap-v4","146479441","1118678528","5187879252","4339036","-69.84","0.0836379527979037","At risk","Monitor incentives","https://defillama.com/protocol/uniswap-v4","2026-07-22T09:24:41.827Z"
"Base","Uniswap V3","uniswap-v3","76921457","733318234","2967937667","7962003","-37","0.2682671906667102","Watch","Monitor incentives","https://defillama.com/protocol/uniswap-v3","2026-07-22T09:24:41.827Z"
"Base","PancakeSwap AMM V3","pancakeswap-amm-v3","90438781","513388781","2507859632","355271","0.01","0.014166303227931219","Strong","Improve fee efficiency","https://defillama.com/protocol/pancakeswap-amm-v3","2026-07-22T09:24:41.827Z"
"Base","Tristero Spot","tristero-spot","3","127870185","457230710",,"-100",,"At risk","Monitor incentives","https://defillama.com/protocol/tristero-spot","2026-07-22T09:24:41.827Z"
"Base","Tessera V","tessera-v","9403587","41993107","258489305",,"59.74",,"Strong","Rebalance liquidity","https://defillama.com/protocol/tessera-v","2026-07-22T09:24:41.827Z"
"Base","Metric","metric","7063844","46167761","256588145",,"-13.92",,"Watch","Rebalance liquidity","https://defillama.com/protocol/metric","2026-07-22T09:24:41.827Z"
"Unichain","Uniswap V3","uniswap-v3","4111000","27009459","131469838","405993","47.61","0.3088107555133673","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-07-22T09:24:41.827Z"
"Unichain","Uniswap V4","uniswap-v4","2747516","22214000","122705552","82481","-34.01","0.06721863734413581","Watch","Monitor incentives","https://defillama.com/protocol/uniswap-v4","2026-07-22T09:24:41.827Z"
"Unichain","Velodrome V3","velodrome-v3","249553","1665109","7293619","1321","-12.3","0.018111722040868874","Watch","Improve fee efficiency","https://defillama.com/protocol/velodrome-v3","2026-07-22T09:24:41.827Z"
"Unichain","EulerSwap","eulerswap","786","3279","12777","0","-4.38","0","At risk","Grow TVL","https://defillama.com/protocol/eulerswap","2026-07-22T09:24:41.827Z"
"Unichain","Curve DEX","curve-dex","0","94","2938","445",,"15.146358066712049","At risk","Grow TVL","https://defillama.com/protocol/curve-dex","2026-07-22T09:24:41.827Z"
"Mode","KIM Exchange V3","kim-exchange-v3","16263","30252","224064","79","-89.36","0.03525778349043131","At risk","Grow TVL","https://defillama.com/protocol/kim-exchange-v3","2026-07-22T09:24:41.827Z"
"Mode","KIM Exchange V2","kim-exchange-v2","1323","7611","31413","97","-56.64","0.3087893547257505","At risk","Grow TVL","https://defillama.com/protocol/kim-exchange-v2","2026-07-22T09:24:41.827Z"
"Mode","SupSwap V3","supswap-v3","454","4441","17349","8","-78.98","0.04611216784829097","At risk","Grow TVL","https://defillama.com/protocol/supswap-v3","2026-07-22T09:24:41.827Z"
"Mode","Velodrome V3","velodrome-v3","57","299","17274","11","-20.83","0.06367951835127938","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v3","2026-07-22T09:24:41.827Z"
"Mode","SwapMode V2","swapmode-v2","630","2204","9642","31","-50.16","0.32151006015349515","At risk","Grow TVL","https://defillama.com/protocol/swapmode-v2","2026-07-22T09:24:41.827Z"
"Mode","Velodrome V2","velodrome-v2","559","1254","6685","4","-86.38","0.05983545250560958","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v2","2026-07-22T09:24:41.827Z"
"Mode","MantisSwap","mantisswap","27","340","1591",,"-82.24",,"At risk","Grow TVL","https://defillama.com/protocol/mantisswap","2026-07-22T09:24:41.827Z"
"Zora","Uniswap V2","uniswap-v2","16","243","1502","0","-75","0","At risk","Grow TVL","https://defillama.com/protocol/uniswap-v2","2026-07-22T09:24:41.827Z"
"Zora","Uniswap V4","uniswap-v4","1","14","80","0","-66.67","0","At risk","Grow TVL","https://defillama.com/protocol/uniswap-v4","2026-07-22T09:24:41.827Z"
