network,dex,slug,volume24hUsd,volume7dUsd,volume30dUsd,fees30dUsd,change7dPct,feeToVolume30dPct,health,outcomeTarget,sourceUrl,updatedAt
"OP Mainnet","Velodrome V3","velodrome-v3","9668712","65109158","304481068","130173","-4.41","0.042752411785418463","Strong","Rebalance liquidity","https://defillama.com/protocol/velodrome-v3","2026-06-19T16:39:25.748Z"
"OP Mainnet","Uniswap V3","uniswap-v3","4904464","32927026","210833670","468989","-5.13","0.22244502028542215","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-06-19T16:39:25.748Z"
"OP Mainnet","Uniswap V4","uniswap-v4","1143568","6281741","24811213","15652","11.68","0.06308438043718378","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-06-19T16:39:25.748Z"
"OP Mainnet","Velodrome V2","velodrome-v2","317203","2543684","11869509","26031","-35.88","0.21930982991798567","Watch","Monitor incentives","https://defillama.com/protocol/velodrome-v2","2026-06-19T16:39:25.748Z"
"OP Mainnet","Solidly V3","solidly-v3","91680","953703","6880918",,"-25.94",,"Watch","Monitor incentives","https://defillama.com/protocol/solidly-v3","2026-06-19T16:39:25.748Z"
"OP Mainnet","WOOFi Swap","woofi-swap","1888869","5013261","5013261","498",,"0.009933653962959439","Strong","Improve fee efficiency","https://defillama.com/protocol/woofi-swap","2026-06-19T16:39:25.748Z"
"OP Mainnet","Curve DEX","curve-dex","95217","603412","4199127","1281","-38.26","0.030506340960871153","Watch","Monitor incentives","https://defillama.com/protocol/curve-dex","2026-06-19T16:39:25.748Z"
"OP Mainnet","SushiSwap V3","sushiswap-v3","16783","91163","1084345","468","7.16","0.04315969548437075","Watch","Rebalance liquidity","https://defillama.com/protocol/sushiswap-v3","2026-06-19T16:39:25.748Z"
"OP Mainnet","Beets DEX","beets-dex","118812","171617","793639","266","768","0.0335164980551611","Watch","Rebalance liquidity","https://defillama.com/protocol/beets-dex","2026-06-19T16:39:25.748Z"
"OP Mainnet","Balancer V2","balancer-v2","186645","167023","762077","261","2371.46","0.03424850769672881","Watch","Rebalance liquidity","https://defillama.com/protocol/balancer-v2","2026-06-19T16:39:25.748Z"
"Base","Aerodrome Slipstream","aerodrome-slipstream","426553892","2877141454","17451932840","8348335","-13.8","0.04783616277083954","Watch","Rebalance liquidity","https://defillama.com/protocol/aerodrome-slipstream","2026-06-19T16:39:25.748Z"
"Base","Uniswap V4","uniswap-v4","122104163","1605522685","7297681327","12799587","-37.48","0.17539251751983223","Watch","Monitor incentives","https://defillama.com/protocol/uniswap-v4","2026-06-19T16:39:25.748Z"
"Base","PancakeSwap AMM V3","pancakeswap-amm-v3","104163607","680037130","3926905794","590476","-7.69","0.015036673426243135","Strong","Improve fee efficiency","https://defillama.com/protocol/pancakeswap-amm-v3","2026-06-19T16:39:25.748Z"
"Base","Uniswap V3","uniswap-v3","89922584","623340282","3351480836","10681358","-13.27","0.31870562663721586","Watch","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-06-19T16:39:25.748Z"
"Base","Metric","metric","14579475","85628933","1026442714",,"76.51",,"Strong","Rebalance liquidity","https://defillama.com/protocol/metric","2026-06-19T16:39:25.748Z"
"Base","Tessera V","tessera-v","15460473","94936015","588471174",,"104.54",,"Strong","Rebalance liquidity","https://defillama.com/protocol/tessera-v","2026-06-19T16:39:25.748Z"
"Base","Aerodrome V1","aerodrome-v1","8899938","79583920","354692312","1620734","8.53","0.4569408315791181","Strong","Rebalance liquidity","https://defillama.com/protocol/aerodrome-v1","2026-06-19T16:39:25.748Z"
"Unichain","Uniswap V4","uniswap-v4","7593189","46440792","239416887","161570","2.4","0.06748479692662615","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-06-19T16:39:25.748Z"
"Unichain","Uniswap V3","uniswap-v3","8101839","41619955","59464911","308900","64.46","0.51946600912259","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-06-19T16:39:25.748Z"
"Unichain","Velodrome V3","velodrome-v3","319206","1306440","7638838","1271","-2.11","0.016638656298248504","Strong","Improve fee efficiency","https://defillama.com/protocol/velodrome-v3","2026-06-19T16:39:25.748Z"
"Unichain","EulerSwap","eulerswap","1071","16989","33981","0","-1.83","0","At risk","Grow TVL","https://defillama.com/protocol/eulerswap","2026-06-19T16:39:25.748Z"
"Unichain","Curve DEX","curve-dex","337","2549","23642","322",,"1.361982911767194","At risk","Grow TVL","https://defillama.com/protocol/curve-dex","2026-06-19T16:39:25.748Z"
"Mode","KIM Exchange V3","kim-exchange-v3","3382","28468","117083","48","132.12","0.04099655799731815","Watch","Grow TVL","https://defillama.com/protocol/kim-exchange-v3","2026-06-19T16:39:25.748Z"
"Mode","Velodrome V3","velodrome-v3","3469","19482","115629","97","-28.65","0.08388898978629929","Watch","Grow TVL","https://defillama.com/protocol/velodrome-v3","2026-06-19T16:39:25.748Z"
"Mode","Velodrome V2","velodrome-v2","1484","2415","20647","0","215.74","0","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v2","2026-06-19T16:39:25.748Z"
"Mode","KIM Exchange V2","kim-exchange-v2","1094","3767","20102","61","167.48","0.30345239279673664","At risk","Grow TVL","https://defillama.com/protocol/kim-exchange-v2","2026-06-19T16:39:25.748Z"
"Mode","SwapMode V2","swapmode-v2","659","2218","12445","35","176.89","0.28123744475693047","At risk","Grow TVL","https://defillama.com/protocol/swapmode-v2","2026-06-19T16:39:25.748Z"
"Mode","SupSwap V3","supswap-v3","50","281","4305","0","16.28","0","At risk","Grow TVL","https://defillama.com/protocol/supswap-v3","2026-06-19T16:39:25.748Z"
"Mode","MantisSwap","mantisswap","0","169","3775",,"-100",,"At risk","Grow TVL","https://defillama.com/protocol/mantisswap","2026-06-19T16:39:25.748Z"
"Zora","Uniswap V2","uniswap-v2","61","375","1638","1","22","0.06105006105006105","At risk","Grow TVL","https://defillama.com/protocol/uniswap-v2","2026-06-19T16:39:25.748Z"
"Zora","Uniswap V4","uniswap-v4","3","21","101","0","0","0","At risk","Grow TVL","https://defillama.com/protocol/uniswap-v4","2026-06-19T16:39:25.748Z"
