network,dex,slug,volume24hUsd,volume7dUsd,volume30dUsd,fees30dUsd,change7dPct,feeToVolume30dPct,health,outcomeTarget,sourceUrl,updatedAt
"OP Mainnet","Velodrome V3","velodrome-v3","9347393","68420637","302222097","125809","-22.87","0.041627995189246536","Watch","Monitor incentives","https://defillama.com/protocol/velodrome-v3","2026-07-25T08:59:11.872Z"
"OP Mainnet","Uniswap V3","uniswap-v3","2229244","17993793","116332823","270510","-48.84","0.23253110603187202","Watch","Monitor incentives","https://defillama.com/protocol/uniswap-v3","2026-07-25T08:59:11.872Z"
"OP Mainnet","WOOFi Swap","woofi-swap","1366907","9569156","39368480","4215","-40.01","0.010706534770963979","Watch","Monitor incentives","https://defillama.com/protocol/woofi-swap","2026-07-25T08:59:11.872Z"
"OP Mainnet","Uniswap V4","uniswap-v4","688072","5566354","21273602","28165","-13.69","0.13239412864826558","Watch","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-07-25T08:59:11.872Z"
"OP Mainnet","Solidly V3","solidly-v3","148160","1355795","5740189","0","-44.36","0","Watch","Monitor incentives","https://defillama.com/protocol/solidly-v3","2026-07-25T08:59:11.872Z"
"OP Mainnet","Velodrome V2","velodrome-v2","169397","1434378","4901446","89027","-34.02","1.8163415449236817","Watch","Monitor incentives","https://defillama.com/protocol/velodrome-v2","2026-07-25T08:59:11.872Z"
"OP Mainnet","Curve DEX","curve-dex","6702","486593","3005483","455","-90.98","0.015138997625340087","At risk","Monitor incentives","https://defillama.com/protocol/curve-dex","2026-07-25T08:59:11.872Z"
"OP Mainnet","SushiSwap V3","sushiswap-v3","34065","347564","1640893","375","-38.84","0.022853409698255767","Watch","Monitor incentives","https://defillama.com/protocol/sushiswap-v3","2026-07-25T08:59:11.872Z"
"OP Mainnet","Velodrome V1","velodrome-v1","4129","41045","497006","192","-62.39","0.03863132437032953","At risk","Monitor incentives","https://defillama.com/protocol/velodrome-v1","2026-07-25T08:59:11.872Z"
"OP Mainnet","Beets DEX","beets-dex","10313","89746","485204","56","-58.83","0.011541537167871659","At risk","Monitor incentives","https://defillama.com/protocol/beets-dex","2026-07-25T08:59:11.872Z"
"Base","Aerodrome Slipstream","aerodrome-slipstream","323575295","2303083171","11606627678","5440887","-23.51","0.04687741479217974","Watch","Monitor incentives","https://defillama.com/protocol/aerodrome-slipstream","2026-07-25T08:59:11.872Z"
"Base","Uniswap V4","uniswap-v4","140679306","959827454","5005608321","3937699","-39.9","0.07866574345180373","Watch","Monitor incentives","https://defillama.com/protocol/uniswap-v4","2026-07-25T08:59:11.872Z"
"Base","Uniswap V3","uniswap-v3","76825642","609017131","2929710192","7603457","-50.3","0.2595293220729595","At risk","Monitor incentives","https://defillama.com/protocol/uniswap-v3","2026-07-25T08:59:11.872Z"
"Base","PancakeSwap AMM V3","pancakeswap-amm-v3","79895777","572675445","2478819877","344245","25.45","0.013887455203748957","Strong","Improve fee efficiency","https://defillama.com/protocol/pancakeswap-amm-v3","2026-07-25T08:59:11.872Z"
"Base","Tristero Spot","tristero-spot","1","63927651","441052554",,"-96.43",,"At risk","Monitor incentives","https://defillama.com/protocol/tristero-spot","2026-07-25T08:59:11.872Z"
"Base","Tessera V","tessera-v","8078210","37111016","238374939",,"1.62",,"Strong","Rebalance liquidity","https://defillama.com/protocol/tessera-v","2026-07-25T08:59:11.872Z"
"Base","Metric","metric","6065720","39560788","236245458",,"-17.11",,"Watch","Rebalance liquidity","https://defillama.com/protocol/metric","2026-07-25T08:59:11.872Z"
