network,dex,slug,volume24hUsd,volume7dUsd,volume30dUsd,fees30dUsd,change7dPct,feeToVolume30dPct,health,outcomeTarget,sourceUrl,updatedAt
"OP Mainnet","Velodrome V3","velodrome-v3","10052643","76313007","316575694","125073","-23.39","0.03950808680845852","Watch","Monitor incentives","https://defillama.com/protocol/velodrome-v3","2026-08-05T09:35:16.736Z"
"OP Mainnet","Uniswap V3","uniswap-v3","2205126","20506364","93809804","217126","-46.99","0.23145342036958097","Watch","Monitor incentives","https://defillama.com/protocol/uniswap-v3","2026-08-05T09:35:16.736Z"
"OP Mainnet","WOOFi Swap","woofi-swap","1009766","8564138","39517038","2986","-16.08","0.007556234351370161","Watch","Improve fee efficiency","https://defillama.com/protocol/woofi-swap","2026-08-05T09:35:16.736Z"
"OP Mainnet","Uniswap V4","uniswap-v4","544948","4950126","22659943","23868","-45.57","0.1053312446549402","Watch","Monitor incentives","https://defillama.com/protocol/uniswap-v4","2026-08-05T09:35:16.736Z"
"OP Mainnet","Velodrome V2","velodrome-v2","94266","3678884","9350403","93855.74","-63.3","1.0037614421538836","At risk","Monitor incentives","https://defillama.com/protocol/velodrome-v2","2026-08-05T09:35:16.736Z"
"OP Mainnet","Solidly V3","solidly-v3","159711","1292990","6224782","1.99","-40.02","0.00003196899104257787","Watch","Monitor incentives","https://defillama.com/protocol/solidly-v3","2026-08-05T09:35:16.736Z"
"OP Mainnet","Curve DEX","curve-dex","26205","629118","2250998","396.69","-68.46","0.017622849953664997","At risk","Monitor incentives","https://defillama.com/protocol/curve-dex","2026-08-05T09:35:16.736Z"
"OP Mainnet","SushiSwap V3","sushiswap-v3","23377","332341","1497969","324.96999999999997","-64.26","0.021694040397364694","At risk","Monitor incentives","https://defillama.com/protocol/sushiswap-v3","2026-08-05T09:35:16.736Z"
"OP Mainnet","Swaap Maker V2","swaap-maker-v2","552","3389","1326675",,,,"At risk","Rebalance liquidity","https://defillama.com/protocol/swaap-maker-v2","2026-08-05T09:35:16.736Z"
"OP Mainnet","Beets DEX","beets-dex","2127","10481","350519","58.790000000000006","-79.03","0.0167722719738445","At risk","Monitor incentives","https://defillama.com/protocol/beets-dex","2026-08-05T09:35:16.736Z"
"Base","Aerodrome Slipstream","aerodrome-slipstream","378311309","2672926738","11019902327","4731212","-9.37","0.04293333878656981","Strong","Rebalance liquidity","https://defillama.com/protocol/aerodrome-slipstream","2026-08-05T09:35:16.736Z"
"Base","Uniswap V4","uniswap-v4","14662240","180893980","3494282712","4055433","-92.15","0.11605909808250225","At risk","Monitor incentives","https://defillama.com/protocol/uniswap-v4","2026-08-05T09:35:16.736Z"
