network,dex,slug,volume24hUsd,volume7dUsd,volume30dUsd,fees30dUsd,change7dPct,feeToVolume30dPct,health,outcomeTarget,sourceUrl,updatedAt
"OP Mainnet","Velodrome V3","velodrome-v3","10732465","68391676","314701504","123660","-43.27","0.03929437845965934","Watch","Monitor incentives","https://defillama.com/protocol/velodrome-v3","2026-08-06T09:37:21.280Z"
"OP Mainnet","Uniswap V3","uniswap-v3","3097135","18207972","91090864","211091","-42.65","0.23173674145850676","Watch","Monitor incentives","https://defillama.com/protocol/uniswap-v3","2026-08-06T09:37:21.280Z"
"OP Mainnet","WOOFi Swap","woofi-swap","1389805","8598720","39489946","2992","2.55","0.007576612031832103","Strong","Improve fee efficiency","https://defillama.com/protocol/woofi-swap","2026-08-06T09:37:21.280Z"
"OP Mainnet","Uniswap V4","uniswap-v4","708748","4410570","22443001","23710","-42.29","0.10564540811632099","Watch","Monitor incentives","https://defillama.com/protocol/uniswap-v4","2026-08-06T09:37:21.280Z"
"OP Mainnet","Velodrome V2","velodrome-v2","191629","3545676","9163905","90646.73999999999","-38.49","0.9891715376796244","Watch","Monitor incentives","https://defillama.com/protocol/velodrome-v2","2026-08-06T09:37:21.280Z"
"OP Mainnet","Solidly V3","solidly-v3","171812","1200842","6234845","2.16","-34.49","0.00003464400478279733","Watch","Monitor incentives","https://defillama.com/protocol/solidly-v3","2026-08-06T09:37:21.280Z"
"OP Mainnet","Curve DEX","curve-dex","18312","661618","2280476","397.69000000000005","-75.95","0.017438903106193622","At risk","Monitor incentives","https://defillama.com/protocol/curve-dex","2026-08-06T09:37:21.280Z"
"OP Mainnet","SushiSwap V3","sushiswap-v3","54520","310253","1472795","317.90999999999997","-26.88","0.021585488815483483","Watch","Monitor incentives","https://defillama.com/protocol/sushiswap-v3","2026-08-06T09:37:21.280Z"
"OP Mainnet","Swaap Maker V2","swaap-maker-v2","15","1632","1297817",,"-99.15",,"At risk","Monitor incentives","https://defillama.com/protocol/swaap-maker-v2","2026-08-06T09:37:21.280Z"
"OP Mainnet","Beets DEX","beets-dex","2326","6970","339292","57.28000000000001","-60.64","0.016882213550570013","At risk","Monitor incentives","https://defillama.com/protocol/beets-dex","2026-08-06T09:37:21.280Z"
"Base","Aerodrome Slipstream","aerodrome-slipstream","390583712","2562254038","10951541420","4643310","-21.24","0.04239868911530812","Watch","Monitor incentives","https://defillama.com/protocol/aerodrome-slipstream","2026-08-06T09:37:21.280Z"
"Base","Uniswap V4","uniswap-v4","20433216","140907851","3451220482","3946935","-63.22","0.11436345549597374","At risk","Monitor incentives","https://defillama.com/protocol/uniswap-v4","2026-08-06T09:37:21.280Z"
"Base","Uniswap V3","uniswap-v3","108607784","731995160","3045093188","6656857","-39.42","0.21860930319745603","Watch","Monitor incentives","https://defillama.com/protocol/uniswap-v3","2026-08-06T09:37:21.280Z"
"Base","PancakeSwap AMM V3","pancakeswap-amm-v3","126033645","658217600","2598831220","353843","-15.35","0.013615466725076512","Watch","Improve fee efficiency","https://defillama.com/protocol/pancakeswap-amm-v3","2026-08-06T09:37:21.280Z"
"Base","Tristero Spot","tristero-spot","31966005","142881622","488199559.22",,"-44.52",,"Watch","Monitor incentives","https://defillama.com/protocol/tristero-spot","2026-08-06T09:37:21.280Z"
"Base","Metric V2","metric-v2","13973363","122840173","272854970",,"22.44",,"Strong","Rebalance liquidity","https://defillama.com/protocol/metric-v2","2026-08-06T09:37:21.280Z"
