network,dex,slug,volume24hUsd,volume7dUsd,volume30dUsd,fees30dUsd,change7dPct,feeToVolume30dPct,health,outcomeTarget,sourceUrl,updatedAt
"OP Mainnet","Velodrome V3","velodrome-v3","6122815","101730447","458152487","197091","-16.82","0.04301864675897744","Watch","Rebalance liquidity","https://defillama.com/protocol/velodrome-v3","2026-09-13T12:31:37.946Z"
"OP Mainnet","Uniswap V3","uniswap-v3","1356555","21260057","121978567","287348","11.59","0.2355725330008181","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-09-13T12:31:37.946Z"
"OP Mainnet","WOOFi Swap","woofi-swap","1457610","11962175","44524054","2557","4.09","0.005742963118318022","Strong","Improve fee efficiency","https://defillama.com/protocol/woofi-swap","2026-09-13T12:31:37.946Z"
"OP Mainnet","Uniswap V4","uniswap-v4","257019","5969457","32087610","50353.89","-55.72","0.15692627154219338","At risk","Monitor incentives","https://defillama.com/protocol/uniswap-v4","2026-09-13T12:31:37.946Z"
"OP Mainnet","Velodrome V2","velodrome-v2","297593","2453342","12047937","90186","37.18","0.7485596911736839","Strong","Rebalance liquidity","https://defillama.com/protocol/velodrome-v2","2026-09-13T12:31:37.946Z"
"OP Mainnet","Solidly V3","solidly-v3","107938","1453175","6696996","6.869999999999999","31.39","0.00010258330750085559","Strong","Improve fee efficiency","https://defillama.com/protocol/solidly-v3","2026-09-13T12:31:37.946Z"
"OP Mainnet","Curve DEX","curve-dex","229560","1207397","5726792","1396.06","98.22","0.02437769697240619","Strong","Rebalance liquidity","https://defillama.com/protocol/curve-dex","2026-09-13T12:31:37.946Z"
"OP Mainnet","SushiSwap V3","sushiswap-v3","10262","337122","2253625","485.49","-32.28","0.021542625769593433","Watch","Monitor incentives","https://defillama.com/protocol/sushiswap-v3","2026-09-13T12:31:37.946Z"
"OP Mainnet","DODO AMM","dodo-amm","0.02","508878.02","719158.3","126",,"0.017520481930056286","At risk","Improve fee efficiency","https://defillama.com/protocol/dodo-amm","2026-09-13T12:31:37.946Z"
"OP Mainnet","Velodrome V1","velodrome-v1","4443","82547","413216","192.95000000000002","-56.78","0.04669470688453497","At risk","Monitor incentives","https://defillama.com/protocol/velodrome-v1","2026-09-13T12:31:37.946Z"
"Base","Aerodrome Slipstream","aerodrome-slipstream","172143269","2994513626","13491256382","15016494","-42.3","0.11130537864534965","Watch","Monitor incentives","https://defillama.com/protocol/aerodrome-slipstream","2026-09-13T12:31:37.946Z"
"Base","Uniswap V3","uniswap-v3","56441447","1006800197","4532245862","9990629","4.5","0.22043440060842842","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-09-13T12:31:37.946Z"
"Base","PancakeSwap AMM V3","pancakeswap-amm-v3","33786932","660677588","3641626265","457685","-22.18","0.012568148587867239","Watch","Monitor incentives","https://defillama.com/protocol/pancakeswap-amm-v3","2026-09-13T12:31:37.946Z"
"Base","Uniswap V4","uniswap-v4","183177632","953917568","2073128998","8385883","258.2","0.4045036757524531","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-09-13T12:31:37.946Z"
"Base","Metric V2","metric-v2","13338679","376632849","1140355137",,"-63.47",,"At risk","Monitor incentives","https://defillama.com/protocol/metric-v2","2026-09-13T12:31:37.946Z"
"Base","Tessera V","tessera-v","16508734","226902195","825857210",,"-9.19",,"Strong","Rebalance liquidity","https://defillama.com/protocol/tessera-v","2026-09-13T12:31:37.946Z"
"Base","Hanji Protocol","hanji-protocol","18189459","100289526","412820949","40870","63.67","0.009900175875037776","Strong","Improve fee efficiency","https://defillama.com/protocol/hanji-protocol","2026-09-13T12:31:37.946Z"
"Unichain","Uniswap V3","uniswap-v3","2205934","41686860","197743828","591140","45.97","0.29894232653370095","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-09-13T12:31:37.946Z"
"Unichain","Uniswap V4","uniswap-v4","1625382","28482228","159515859","118707","18.16","0.07441705216281976","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-09-13T12:31:37.946Z"
"Unichain","Velodrome V3","velodrome-v3","124730","1850390","8212450","1550.8100000000002","54.52","0.018883646171361776","Strong","Improve fee efficiency","https://defillama.com/protocol/velodrome-v3","2026-09-13T12:31:37.946Z"
"Unichain","EulerSwap","eulerswap","7.67","5173.67","25477.29","0.39000000000000007","-95.35","0.0015307750549607123","At risk","Grow TVL","https://defillama.com/protocol/eulerswap","2026-09-13T12:31:37.946Z"
"Unichain","Curve DEX","curve-dex","0.02","0.03","5.26","0.13",,"2.471482889733841","At risk","Grow TVL","https://defillama.com/protocol/curve-dex","2026-09-13T12:31:37.946Z"
