network,dex,slug,volume24hUsd,volume7dUsd,volume30dUsd,fees30dUsd,change7dPct,feeToVolume30dPct,health,outcomeTarget,sourceUrl,updatedAt
"OP Mainnet","Velodrome V3","velodrome-v3","29205182","69851116","302658824","120381","227.91","0.039774488782127825","Strong","Rebalance liquidity","https://defillama.com/protocol/velodrome-v3","2026-08-20T07:38:06.301Z"
"OP Mainnet","Uniswap V3","uniswap-v3","10778310","15615465","74563773","156268","436.39","0.20957630456817145","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-08-20T07:38:06.301Z"
"OP Mainnet","WOOFi Swap","woofi-swap","1213595","6949950","35700880","2256","10.6","0.006319171964388553","Strong","Improve fee efficiency","https://defillama.com/protocol/woofi-swap","2026-08-20T07:38:06.301Z"
"OP Mainnet","Uniswap V4","uniswap-v4","3297778","4466954","19626924","18936.89","496.92","0.09648424786278277","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-08-20T07:38:06.301Z"
"OP Mainnet","Velodrome V2","velodrome-v2","971998","2132666","9739401","77081.73999999999","415.99","0.791442307386255","Strong","Rebalance liquidity","https://defillama.com/protocol/velodrome-v2","2026-08-20T07:38:06.301Z"
"OP Mainnet","Solidly V3","solidly-v3","594604","1104959","5197262","4.48","269.18","0.00008619923336556826","Strong","Improve fee efficiency","https://defillama.com/protocol/solidly-v3","2026-08-20T07:38:06.301Z"
"OP Mainnet","Curve DEX","curve-dex","44254","611576","2469730","508.75","-45.67","0.020599417750118434","Watch","Monitor incentives","https://defillama.com/protocol/curve-dex","2026-08-20T07:38:06.301Z"
"OP Mainnet","SushiSwap V3","sushiswap-v3","238267","302597","1240216","239.98000000000008","1339.07","0.019349855186515903","Strong","Improve fee efficiency","https://defillama.com/protocol/sushiswap-v3","2026-08-20T07:38:06.301Z"
"OP Mainnet","Balancer V2","balancer-v2","28789","49706","246996","65.78000000000002","1294.14","0.026632010234983572","Watch","Grow TVL","https://defillama.com/protocol/balancer-v2","2026-08-20T07:38:06.301Z"
"OP Mainnet","Beets DEX","beets-dex","29624","63247","224023","67.11","1307.98","0.029956745512737533","Watch","Grow TVL","https://defillama.com/protocol/beets-dex","2026-08-20T07:38:06.301Z"
"Base","Aerodrome Slipstream","aerodrome-slipstream","646442539","2506051805","10454006117","4094854","69.65","0.03917018943906172","Strong","Rebalance liquidity","https://defillama.com/protocol/aerodrome-slipstream","2026-08-20T07:38:06.301Z"
"Base","PancakeSwap AMM V3","pancakeswap-amm-v3","237469744","673814944","2746446468","362490","119.11","0.013198509573134705","Strong","Improve fee efficiency","https://defillama.com/protocol/pancakeswap-amm-v3","2026-08-20T07:38:06.301Z"
"Base","Uniswap V3","uniswap-v3","283115354","544468912","2645614390","4794707","232.32","0.181232269454053","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-08-20T07:38:06.301Z"
"Base","Uniswap V4","uniswap-v4","42783738","252555464","967188581","2472715","176.63","0.2556600696674271","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-08-20T07:38:06.301Z"
"Base","Metric V2","metric-v2","25237085","82117117","325035759",,"160.23",,"Strong","Rebalance liquidity","https://defillama.com/protocol/metric-v2","2026-08-20T07:38:06.301Z"
"Base","Tristero Darkpool","tristero-darkpool","0","20.310000000000002","316613757.25000006","0.26","-100","8.211898379219905e-8","At risk","Monitor incentives","https://defillama.com/protocol/tristero-darkpool","2026-08-20T07:38:06.301Z"
"Base","Tessera V","tessera-v","35735489","79660340","252369876",,"733.49",,"Strong","Rebalance liquidity","https://defillama.com/protocol/tessera-v","2026-08-20T07:38:06.301Z"
"Unichain","Uniswap V3","uniswap-v3","12158551","22240804","103293183","289138","367.84","0.27991973100490086","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-08-20T07:38:06.301Z"
"Unichain","Uniswap V4","uniswap-v4","19019389","23916597","82822788","55395","922.99","0.0668837663373515","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-08-20T07:38:06.301Z"
"Unichain","Velodrome V3","velodrome-v3","608532","1153626","5792530","1002.0599999999998","374.64","0.01729917669826483","Strong","Improve fee efficiency","https://defillama.com/protocol/velodrome-v3","2026-08-20T07:38:06.301Z"
"Unichain","EulerSwap","eulerswap","4331","5455","12958","0.12","6269.12","0.0009260688377836085","At risk","Grow TVL","https://defillama.com/protocol/eulerswap","2026-08-20T07:38:06.301Z"
"Unichain","Curve DEX","curve-dex","0","0.08","276.55999999999995","0.04",,"0.014463407578825575","At risk","Grow TVL","https://defillama.com/protocol/curve-dex","2026-08-20T07:38:06.301Z"
"Unichain","1inch Aqua","1inch-aqua","0","0","8.82","0.04",,"0.45351473922902497","At risk","Grow TVL","https://defillama.com/protocol/1inch-aqua","2026-08-20T07:38:06.301Z"
"Mode","KIM Exchange V3","kim-exchange-v3","10044","11412","81181.56","61.92","1349.35","0.0762734788540649","Watch","Grow TVL","https://defillama.com/protocol/kim-exchange-v3","2026-08-20T07:38:06.301Z"
"Mode","KIM Exchange V2","kim-exchange-v2","5397","4762.27","19383.77","55.860000000000014","1991.86","0.2881792344832817","At risk","Grow TVL","https://defillama.com/protocol/kim-exchange-v2","2026-08-20T07:38:06.301Z"
"Mode","SupSwap V3","supswap-v3","1166","1701.78","14150.220000000001","8.760000000000002","360.87","0.06190716469425917","At risk","Grow TVL","https://defillama.com/protocol/supswap-v3","2026-08-20T07:38:06.301Z"
"Mode","Velodrome V3","velodrome-v3","975","4369.360000000001","12252.06","7.6","-76.64","0.06203038509442494","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v3","2026-08-20T07:38:06.301Z"
"Mode","Velodrome V2","velodrome-v2","423","2163.76","9818.289999999999","22.089999999999996","386.49","0.22498826170341268","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v2","2026-08-20T07:38:06.301Z"
"Mode","SwapMode V2","swapmode-v2","1793","1936.67","6838.3899999999985","16.919999999999998","1136.55","0.24742666036888802","At risk","Grow TVL","https://defillama.com/protocol/swapmode-v2","2026-08-20T07:38:06.301Z"
