network,dex,slug,volume24hUsd,volume7dUsd,volume30dUsd,fees30dUsd,change7dPct,feeToVolume30dPct,health,outcomeTarget,sourceUrl,updatedAt
"OP Mainnet","Velodrome V3","velodrome-v3","8410414","67499897","282695722","129697","-47.43","0.04587865677005186","Watch","Monitor incentives","https://defillama.com/protocol/velodrome-v3","2026-07-10T16:06:11.790Z"
"OP Mainnet","Uniswap V3","uniswap-v3","2464274","26807049","140024077","323711","-64.13","0.23118238444092726","At risk","Monitor incentives","https://defillama.com/protocol/uniswap-v3","2026-07-10T16:06:11.790Z"
"OP Mainnet","WOOFi Swap","woofi-swap","1009752","8294278","28174135","3704","-60.09","0.013146810008541522","At risk","Monitor incentives","https://defillama.com/protocol/woofi-swap","2026-07-10T16:06:11.790Z"
"OP Mainnet","Uniswap V4","uniswap-v4","632364","4411164","21731180","28179","-41.79","0.12967082321346562","Watch","Monitor incentives","https://defillama.com/protocol/uniswap-v4","2026-07-10T16:06:11.790Z"
"OP Mainnet","Velodrome V2","velodrome-v2","277272","1496468","6643035","92807",,"1.3970572185755457","Strong","Rebalance liquidity","https://defillama.com/protocol/velodrome-v2","2026-07-10T16:06:11.790Z"
"OP Mainnet","Solidly V3","solidly-v3","219952","1234647","3913569",,"5.05",,"Strong","Rebalance liquidity","https://defillama.com/protocol/solidly-v3","2026-07-10T16:06:11.790Z"
"OP Mainnet","Curve DEX","curve-dex","94116","602289","3297991","523","-85.35","0.01585813909134379","At risk","Monitor incentives","https://defillama.com/protocol/curve-dex","2026-07-10T16:06:11.790Z"
"OP Mainnet","SushiSwap V3","sushiswap-v3","52579","283602","1103932","316","-16.61","0.028624951536870023","Watch","Rebalance liquidity","https://defillama.com/protocol/sushiswap-v3","2026-07-10T16:06:11.790Z"
"OP Mainnet","Beets DEX","beets-dex","20573","98327","765780","120","-48.58","0.015670296952127242","Watch","Monitor incentives","https://defillama.com/protocol/beets-dex","2026-07-10T16:06:11.790Z"
"OP Mainnet","Velodrome V1","velodrome-v1","10150","91643","708798","258","-92.73","0.036399651240550904","At risk","Monitor incentives","https://defillama.com/protocol/velodrome-v1","2026-07-10T16:06:11.790Z"
"Base","Aerodrome Slipstream","aerodrome-slipstream","351793787","2783294210","12827416251","6439107","-24.51","0.05019800460204151","Watch","Monitor incentives","https://defillama.com/protocol/aerodrome-slipstream","2026-07-10T16:06:11.790Z"
"Base","Uniswap V4","uniswap-v4","243429597","895128243","5259641624","5183131","364.23","0.09854532628894566","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-07-10T16:06:11.790Z"
"Base","Uniswap V3","uniswap-v3","63922491","554024428","2793962021","8228997","-30.83","0.2945278761181844","Watch","Monitor incentives","https://defillama.com/protocol/uniswap-v3","2026-07-10T16:06:11.790Z"
"Base","PancakeSwap AMM V3","pancakeswap-amm-v3","68345432","559520798","2728809482","419564","-33.51","0.015375349681520932","Watch","Monitor incentives","https://defillama.com/protocol/pancakeswap-amm-v3","2026-07-10T16:06:11.790Z"
"Base","Tessera V","tessera-v","5070343","44785911","318259179",,"-64.52",,"At risk","Monitor incentives","https://defillama.com/protocol/tessera-v","2026-07-10T16:06:11.790Z"
"Base","Metric","metric","6799902","48956863","313691913",,"-5.83",,"Strong","Rebalance liquidity","https://defillama.com/protocol/metric","2026-07-10T16:06:11.790Z"
"Base","Aerodrome V1","aerodrome-v1","5086806","60308706","286421166","1376150","-36.33","0.4804637936569255","Watch","Monitor incentives","https://defillama.com/protocol/aerodrome-v1","2026-07-10T16:06:11.790Z"
"Unichain","Uniswap V4","uniswap-v4","2941702","26661092","158790812","106215","-44.77","0.06688989032942284","Watch","Monitor incentives","https://defillama.com/protocol/uniswap-v4","2026-07-10T16:06:11.790Z"
"Unichain","Uniswap V3","uniswap-v3","2958088","27327617","156285381","477610","-37.4","0.30560120015319925","Watch","Monitor incentives","https://defillama.com/protocol/uniswap-v3","2026-07-10T16:06:11.790Z"
"Unichain","Velodrome V3","velodrome-v3","208728","1549308","6867042","1237","-28.04","0.018013578481098556","Watch","Monitor incentives","https://defillama.com/protocol/velodrome-v3","2026-07-10T16:06:11.790Z"
"Unichain","EulerSwap","eulerswap","174","3052","27090","0","-61.16","0","At risk","Grow TVL","https://defillama.com/protocol/eulerswap","2026-07-10T16:06:11.790Z"
"Unichain","Curve DEX","curve-dex","0","1374","5584","919",,"16.45773638968481","At risk","Grow TVL","https://defillama.com/protocol/curve-dex","2026-07-10T16:06:11.790Z"
"Mode","KIM Exchange V3","kim-exchange-v3","615","7933","88916","84","-62.13","0.0944711862881821","At risk","Grow TVL","https://defillama.com/protocol/kim-exchange-v3","2026-07-10T16:06:11.790Z"
"Mode","Velodrome V3","velodrome-v3","65","2910","46669","36","-89.62","0.0771390001928475","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v3","2026-07-10T16:06:11.790Z"
"Mode","KIM Exchange V2","kim-exchange-v2","963","6010","20070","61","-64.11","0.3039362232187344","At risk","Grow TVL","https://defillama.com/protocol/kim-exchange-v2","2026-07-10T16:06:11.790Z"
"Mode","SwapMode V2","swapmode-v2","251","1675","7862","25","-60.41","0.3179852454846095","At risk","Grow TVL","https://defillama.com/protocol/swapmode-v2","2026-07-10T16:06:11.790Z"
"Mode","SupSwap V3","supswap-v3","736","3574","7691","3","-71.87","0.03900663112729164","At risk","Grow TVL","https://defillama.com/protocol/supswap-v3","2026-07-10T16:06:11.790Z"
"Mode","Velodrome V2","velodrome-v2","267","456","6193","1",,"0.016147263038914905","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v2","2026-07-10T16:06:11.790Z"
"Mode","MantisSwap","mantisswap","4","166","1201",,"-95.06",,"At risk","Grow TVL","https://defillama.com/protocol/mantisswap","2026-07-10T16:06:11.790Z"
"Zora","Uniswap V2","uniswap-v2","52","261","1576","0","-40.91","0","At risk","Grow TVL","https://defillama.com/protocol/uniswap-v2","2026-07-10T16:06:11.790Z"
"Zora","Uniswap V4","uniswap-v4","1","14","88","0","-88.89","0","At risk","Grow TVL","https://defillama.com/protocol/uniswap-v4","2026-07-10T16:06:11.790Z"
