network,dex,slug,volume24hUsd,volume7dUsd,volume30dUsd,fees30dUsd,change7dPct,feeToVolume30dPct,health,outcomeTarget,sourceUrl,updatedAt
"OP Mainnet","Velodrome V3","velodrome-v3","11297787","76199520","288481711","127031","63.1","0.04403433394777667","Strong","Rebalance liquidity","https://defillama.com/protocol/velodrome-v3","2026-07-20T09:58:06.703Z"
"OP Mainnet","Uniswap V3","uniswap-v3","2846467","23052662","120717008","281725","43.94","0.2333763938218217","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-07-20T09:58:06.703Z"
"OP Mainnet","WOOFi Swap","woofi-swap","1064321","10495245","36415843","4012","-1.25","0.011017182823421115","Strong","Improve fee efficiency","https://defillama.com/protocol/woofi-swap","2026-07-20T09:58:06.703Z"
"OP Mainnet","Uniswap V4","uniswap-v4","909502","5152705","20107594","27773","-3.24","0.13812194537049036","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-07-20T09:58:06.703Z"
"OP Mainnet","Velodrome V2","velodrome-v2","161913","1664303","5073126","85397","-5.79","1.6833210923600164","Strong","Rebalance liquidity","https://defillama.com/protocol/velodrome-v2","2026-07-20T09:58:06.703Z"
"OP Mainnet","Solidly V3","solidly-v3","221473","1523105","5007783","0","-56.6","0","At risk","Monitor incentives","https://defillama.com/protocol/solidly-v3","2026-07-20T09:58:06.703Z"
"OP Mainnet","Curve DEX","curve-dex","27872","481887","2956624","448","-60.3","0.015152417081103311","At risk","Monitor incentives","https://defillama.com/protocol/curve-dex","2026-07-20T09:58:06.703Z"
"OP Mainnet","SushiSwap V3","sushiswap-v3","24072","337520","1407916","360","12.14","0.025569707283673176","Watch","Rebalance liquidity","https://defillama.com/protocol/sushiswap-v3","2026-07-20T09:58:06.703Z"
"OP Mainnet","Beets DEX","beets-dex","15971","144220","721355","69","102.45","0.00956533191008588","Watch","Improve fee efficiency","https://defillama.com/protocol/beets-dex","2026-07-20T09:58:06.703Z"
"OP Mainnet","Velodrome V1","velodrome-v1","6919","59181","587467","220","13.8","0.037448912023994536","Watch","Rebalance liquidity","https://defillama.com/protocol/velodrome-v1","2026-07-20T09:58:06.703Z"
"Base","Aerodrome Slipstream","aerodrome-slipstream","341075862","2458226603","11831147182","5824097","31.25","0.049226815543811565","Strong","Rebalance liquidity","https://defillama.com/protocol/aerodrome-slipstream","2026-07-20T09:58:06.703Z"
"Base","Uniswap V4","uniswap-v4","157085706","1645892089","5276240761","4773233","966.84","0.09046655026211","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-07-20T09:58:06.703Z"
"Base","Uniswap V3","uniswap-v3","98849890","776513263","2828006154","7769282","46.51","0.2747264884487942","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-07-20T09:58:06.703Z"
"Base","PancakeSwap AMM V3","pancakeswap-amm-v3","56445270","505579486","2411328044","344227","-12.07","0.014275411462846157","Watch","Improve fee efficiency","https://defillama.com/protocol/pancakeswap-amm-v3","2026-07-20T09:58:06.703Z"
"Base","Tristero Spot","tristero-spot","63927263","191794334","457230657",,,,"Strong","Rebalance liquidity","https://defillama.com/protocol/tristero-spot","2026-07-20T09:58:06.703Z"
"Base","Metric","metric","6017443","45852300","260251044",,"26.03",,"Strong","Rebalance liquidity","https://defillama.com/protocol/metric","2026-07-20T09:58:06.703Z"
"Base","Tessera V","tessera-v","2075073","37571769","251627647",,"17.78",,"Strong","Rebalance liquidity","https://defillama.com/protocol/tessera-v","2026-07-20T09:58:06.703Z"
"Unichain","Uniswap V3","uniswap-v3","2668868","28885058","130712009","403452","39.71","0.30865717931089254","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-07-20T09:58:06.703Z"
"Unichain","Uniswap V4","uniswap-v4","2835232","26321456","122890314","82270","51.95","0.06694587825693081","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-07-20T09:58:06.703Z"
"Unichain","Velodrome V3","velodrome-v3","187863","1653463","6930499","1260","48.15","0.018180509080226403","Strong","Improve fee efficiency","https://defillama.com/protocol/velodrome-v3","2026-07-20T09:58:06.703Z"
"Unichain","EulerSwap","eulerswap","114","4179","12216","0","-70.16","0","At risk","Grow TVL","https://defillama.com/protocol/eulerswap","2026-07-20T09:58:06.703Z"
"Unichain","Curve DEX","curve-dex","0","94","2938","445",,"15.146358066712049","At risk","Grow TVL","https://defillama.com/protocol/curve-dex","2026-07-20T09:58:06.703Z"
"Mode","KIM Exchange V3","kim-exchange-v3","264","163774","224816","82","-88.65","0.036474272293786913","At risk","Grow TVL","https://defillama.com/protocol/kim-exchange-v3","2026-07-20T09:58:06.703Z"
"Mode","KIM Exchange V2","kim-exchange-v2","408","9150","28695","89","-84.53","0.31015856420979265","At risk","Grow TVL","https://defillama.com/protocol/kim-exchange-v2","2026-07-20T09:58:06.703Z"
"Mode","Velodrome V3","velodrome-v3","3","407","20118","13","-98.85","0.06461874937866587","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v3","2026-07-20T09:58:06.703Z"
"Mode","SupSwap V3","supswap-v3","351","5558","15640","7","-76.2","0.04475703324808184","At risk","Grow TVL","https://defillama.com/protocol/supswap-v3","2026-07-20T09:58:06.703Z"
"Mode","SwapMode V2","swapmode-v2","34","2751","9030","29","-94.81","0.3211517165005537","At risk","Grow TVL","https://defillama.com/protocol/swapmode-v2","2026-07-20T09:58:06.703Z"
"Mode","Velodrome V2","velodrome-v2","13","4898","7015","4","-90.15","0.05702066999287242","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v2","2026-07-20T09:58:06.703Z"
"Mode","MantisSwap","mantisswap","0","513","1564",,"-100",,"At risk","Grow TVL","https://defillama.com/protocol/mantisswap","2026-07-20T09:58:06.703Z"
"Zora","Uniswap V2","uniswap-v2","15","294","1469","0","650","0","At risk","Grow TVL","https://defillama.com/protocol/uniswap-v2","2026-07-20T09:58:06.703Z"
"Zora","Uniswap V4","uniswap-v4","0","16","80","0",,"0","At risk","Grow TVL","https://defillama.com/protocol/uniswap-v4","2026-07-20T09:58:06.703Z"
