network,dex,slug,volume24hUsd,volume7dUsd,volume30dUsd,fees30dUsd,change7dPct,feeToVolume30dPct,health,outcomeTarget,sourceUrl,updatedAt
"OP Mainnet","Velodrome V3","velodrome-v3","16116660","152104339","382442134","161703","-35.49","0.04228169064656459","Watch","Monitor incentives","https://defillama.com/protocol/velodrome-v3","2026-08-27T18:04:30.238Z"
"OP Mainnet","Uniswap V3","uniswap-v3","4715948","51415423","107543252","245875","-50.66","0.22862894270669815","At risk","Monitor incentives","https://defillama.com/protocol/uniswap-v3","2026-08-27T18:04:30.238Z"
"OP Mainnet","WOOFi Swap","woofi-swap","1429059","11176326","37290169","3158",,"0.008468719999633148","Strong","Improve fee efficiency","https://defillama.com/protocol/woofi-swap","2026-08-27T18:04:30.238Z"
"OP Mainnet","Uniswap V4","uniswap-v4","1310625","12797962","26965489","31462.89","-54.76","0.11667835877183609","At risk","Monitor incentives","https://defillama.com/protocol/uniswap-v4","2026-08-27T18:04:30.238Z"
"OP Mainnet","Velodrome V2","velodrome-v2","393554","3647067","11888478","85752","-57.87","0.7213034334588498","At risk","Monitor incentives","https://defillama.com/protocol/velodrome-v2","2026-08-27T18:04:30.238Z"
"OP Mainnet","Solidly V3","solidly-v3","254356","1978752","5966797","6.1800000000000015","-53.4","0.00010357315658635615","At risk","Monitor incentives","https://defillama.com/protocol/solidly-v3","2026-08-27T18:04:30.238Z"
"OP Mainnet","Curve DEX","curve-dex","152426","2185776","4188522","949.4100000000001","-49.19","0.02266694552398197","Watch","Monitor incentives","https://defillama.com/protocol/curve-dex","2026-08-27T18:04:30.238Z"
"OP Mainnet","SushiSwap V3","sushiswap-v3","52556","718938","1669095","340.71999999999997","-76.13","0.020413457592288034","At risk","Monitor incentives","https://defillama.com/protocol/sushiswap-v3","2026-08-27T18:04:30.238Z"
"OP Mainnet","Balancer V2","balancer-v2","4521","115040","316560","86.14999999999999","-65.03","0.027214430123831186","At risk","Monitor incentives","https://defillama.com/protocol/balancer-v2","2026-08-27T18:04:30.238Z"
"OP Mainnet","Velodrome V1","velodrome-v1","12748","140175","285443","131.37","-55.66","0.04602319902747659","At risk","Monitor incentives","https://defillama.com/protocol/velodrome-v1","2026-08-27T18:04:30.238Z"
"Base","Aerodrome Slipstream","aerodrome-slipstream","498568262","4170207114","12290662026","5404695","-16.97","0.04397399414748174","Watch","Rebalance liquidity","https://defillama.com/protocol/aerodrome-slipstream","2026-08-27T18:04:30.238Z"
"Base","Uniswap V3","uniswap-v3","189510936","1724023516","3766883576","7436164","-23.46","0.1974089150877436","Watch","Monitor incentives","https://defillama.com/protocol/uniswap-v3","2026-08-27T18:04:30.238Z"
"Base","PancakeSwap AMM V3","pancakeswap-amm-v3","114276407","1420943084","3560262814","455429","-51.88","0.012792005079207053","At risk","Monitor incentives","https://defillama.com/protocol/pancakeswap-amm-v3","2026-08-27T18:04:30.238Z"
"Base","Uniswap V4","uniswap-v4","50988596","465742357","1224155600","4270856","22.63","0.34888179247801504","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-08-27T18:04:30.238Z"
"Base","Metric V2","metric-v2","41282589","159499952","448591198",,"85.92",,"Strong","Rebalance liquidity","https://defillama.com/protocol/metric-v2","2026-08-27T18:04:30.238Z"
"Base","Tessera V","tessera-v","20721307","235208595","435088009",,"-42.01",,"Watch","Monitor incentives","https://defillama.com/protocol/tessera-v","2026-08-27T18:04:30.238Z"
