network,dex,slug,volume24hUsd,volume7dUsd,volume30dUsd,fees30dUsd,change7dPct,feeToVolume30dPct,health,outcomeTarget,sourceUrl,updatedAt
"OP Mainnet","Velodrome V3","velodrome-v3","14320925","75746308","313171251","127184","47.69","0.04061164605431806","Strong","Rebalance liquidity","https://defillama.com/protocol/velodrome-v3","2026-07-29T09:35:42.324Z"
"OP Mainnet","Uniswap V3","uniswap-v3","4955654","18771916","104860571","244463","120.48","0.2331314789426428","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-07-29T09:35:42.324Z"
"OP Mainnet","WOOFi Swap","woofi-swap","1203246","9060439","39470882","3591","-30.44","0.009097845850011662","Watch","Monitor incentives","https://defillama.com/protocol/woofi-swap","2026-07-29T09:35:42.324Z"
"OP Mainnet","Uniswap V4","uniswap-v4","1110312","5657564","21584170","25151","34.42","0.11652521269059687","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-07-29T09:35:42.324Z"
"OP Mainnet","Solidly V3","solidly-v3","255024","1275852","5849433","0.6900000000000001","27.75","0.000011796015100950811","Strong","Improve fee efficiency","https://defillama.com/protocol/solidly-v3","2026-07-29T09:35:42.324Z"
"OP Mainnet","Velodrome V2","velodrome-v2","273626","1582389","5832402","98219.74","58.67","1.68403583977922","Strong","Rebalance liquidity","https://defillama.com/protocol/velodrome-v2","2026-07-29T09:35:42.324Z"
"OP Mainnet","Curve DEX","curve-dex","22191","500733","2785566","430.34","-55.03","0.015448924922259966","At risk","Monitor incentives","https://defillama.com/protocol/curve-dex","2026-07-29T09:35:42.324Z"
"OP Mainnet","SushiSwap V3","sushiswap-v3","70656","310431","1492613","351.18","56.91","0.023527866901869407","Watch","Rebalance liquidity","https://defillama.com/protocol/sushiswap-v3","2026-07-29T09:35:42.324Z"
"OP Mainnet","Swaap Maker V2","swaap-maker-v2","0","125862","1352134",,"-100",,"At risk","Monitor incentives","https://defillama.com/protocol/swaap-maker-v2","2026-07-29T09:35:42.324Z"
"OP Mainnet","Beets DEX","beets-dex","10142","83674","433181","42.190000000000005","-27.75","0.00973957768230832","Watch","Monitor incentives","https://defillama.com/protocol/beets-dex","2026-07-29T09:35:42.324Z"
"Base","Aerodrome Slipstream","aerodrome-slipstream","437664368","2406280860","11228751423","5201283","27.4","0.0463211162493645","Strong","Rebalance liquidity","https://defillama.com/protocol/aerodrome-slipstream","2026-07-29T09:35:42.324Z"
"Base","Uniswap V4","uniswap-v4","171414553","1024204585","4829681839","4199979","17.1","0.08696181529153518","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-07-29T09:35:42.324Z"
"Base","Uniswap V3","uniswap-v3","144009415","594750791","2787973733","7077394","93.17","0.2538544002846242","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-07-29T09:35:42.324Z"
"Base","PancakeSwap AMM V3","pancakeswap-amm-v3","109762124","626450081","2485239675","340343","21.37","0.013694574548428614","Strong","Improve fee efficiency","https://defillama.com/protocol/pancakeswap-amm-v3","2026-07-29T09:35:42.324Z"
"Base","Tristero Spot","tristero-spot","0.11","95.22","403828266.22",,"-96.33",,"At risk","Monitor incentives","https://defillama.com/protocol/tristero-spot","2026-07-29T09:35:42.324Z"
"Base","Aerodrome V1","aerodrome-v1","6422801","39808042","207209501","1095442","-7.9","0.5286639824493375","Strong","Rebalance liquidity","https://defillama.com/protocol/aerodrome-v1","2026-07-29T09:35:42.324Z"
"Base","Tessera V","tessera-v","11614947","54701822","205585774",,"23.52",,"Strong","Rebalance liquidity","https://defillama.com/protocol/tessera-v","2026-07-29T09:35:42.324Z"
"Unichain","Uniswap V3","uniswap-v3","4912196","26705964","120253949","369243","48.8","0.3070527022775776","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-07-29T09:35:42.324Z"
"Unichain","Uniswap V4","uniswap-v4","4162571","22398343","108013724","73959","64.35","0.06847185455803746","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-07-29T09:35:42.324Z"
"Unichain","Velodrome V3","velodrome-v3","318721","1542587","7074449","1277.8000000000002","31.33","0.018062184065501075","Strong","Improve fee efficiency","https://defillama.com/protocol/velodrome-v3","2026-07-29T09:35:42.324Z"
"Unichain","EulerSwap","eulerswap","416","3042","14290","0.02","-47.07","0.00013995801259622114","At risk","Grow TVL","https://defillama.com/protocol/eulerswap","2026-07-29T09:35:42.324Z"
"Unichain","Curve DEX","curve-dex","0.09","275.09","1743.09","153",,"8.777515790923017","At risk","Grow TVL","https://defillama.com/protocol/curve-dex","2026-07-29T09:35:42.324Z"
"Unichain","1inch Aqua","1inch-aqua","0.3","0.3","0.3","0",,"0","At risk","Grow TVL","https://defillama.com/protocol/1inch-aqua","2026-07-29T09:35:42.324Z"
"Mode","KIM Exchange V3","kim-exchange-v3","12582","32913","239220","63.82","1.66","0.026678371373630966","Watch","Grow TVL","https://defillama.com/protocol/kim-exchange-v3","2026-07-29T09:35:42.324Z"
"Mode","KIM Exchange V2","kim-exchange-v2","894","6772.85","34073.85","103.64000000000001","-46.4","0.304162869766698","At risk","Grow TVL","https://defillama.com/protocol/kim-exchange-v2","2026-07-29T09:35:42.324Z"
"Mode","SupSwap V3","supswap-v3","1201","5584.16","22724.16","11.37","94.02","0.05003485277343585","At risk","Grow TVL","https://defillama.com/protocol/supswap-v3","2026-07-29T09:35:42.324Z"
"Mode","Velodrome V2","velodrome-v2","622","4054","10450","12.99","133.83","0.12430622009569378","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v2","2026-07-29T09:35:42.324Z"
"Mode","SwapMode V2","swapmode-v2","308","1980.29","9714.29","31.430000000000003","-59.1","0.3235439749070699","At risk","Grow TVL","https://defillama.com/protocol/swapmode-v2","2026-07-29T09:35:42.324Z"
"Mode","Velodrome V3","velodrome-v3","27.41","232.74","6614.739999999999","2.0299999999999994","-70.53","0.030689036908480148","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v3","2026-07-29T09:35:42.324Z"
"Mode","MantisSwap","mantisswap","0","14","1308",,"-100",,"At risk","Grow TVL","https://defillama.com/protocol/mantisswap","2026-07-29T09:35:42.324Z"
"Zora","Uniswap V2","uniswap-v2","9.36","202.07999999999998","1146.08","0.44999999999999996","-67.72","0.039264274745218486","At risk","Grow TVL","https://defillama.com/protocol/uniswap-v2","2026-07-29T09:35:42.324Z"
"Zora","Uniswap V4","uniswap-v4","1.66","13.45","67.44999999999999","0.01","-17","0.014825796886582657","At risk","Grow TVL","https://defillama.com/protocol/uniswap-v4","2026-07-29T09:35:42.324Z"
