network,dex,slug,volume24hUsd,volume7dUsd,volume30dUsd,fees30dUsd,change7dPct,feeToVolume30dPct,health,outcomeTarget,sourceUrl,updatedAt
"OP Mainnet","Velodrome V3","velodrome-v3","11769165","74142925","281578408","128663","1.14","0.04569348939567838","Strong","Rebalance liquidity","https://defillama.com/protocol/velodrome-v3","2026-07-07T16:13:00.563Z"
"OP Mainnet","Uniswap V3","uniswap-v3","5820822","31525893","149768921","344208","-22.24","0.22982605316359325","Watch","Monitor incentives","https://defillama.com/protocol/uniswap-v3","2026-07-07T16:13:00.563Z"
"OP Mainnet","WOOFi Swap","woofi-swap","1416897","8663804","24944554","3349","11.47","0.013425776223539614","Strong","Improve fee efficiency","https://defillama.com/protocol/woofi-swap","2026-07-07T16:13:00.563Z"
"OP Mainnet","Uniswap V4","uniswap-v4","786780","4094050","22681306","26027","18.57","0.1147508878016107","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-07-07T16:13:00.563Z"
"OP Mainnet","Velodrome V2","velodrome-v2","367453","525735","7005041","84183",,"1.2017488548603783","Strong","Rebalance liquidity","https://defillama.com/protocol/velodrome-v2","2026-07-07T16:13:00.563Z"
"OP Mainnet","Solidly V3","solidly-v3","154060","983754","3810593",,"63.99",,"Strong","Rebalance liquidity","https://defillama.com/protocol/solidly-v3","2026-07-07T16:13:00.563Z"
"OP Mainnet","Curve DEX","curve-dex","89973","1168532","3554888","1080","21.07","0.030380703977171714","Watch","Rebalance liquidity","https://defillama.com/protocol/curve-dex","2026-07-07T16:13:00.563Z"
"OP Mainnet","SushiSwap V3","sushiswap-v3","92045","280014","1044892","310","-26.14","0.029668137951099252","Watch","Monitor incentives","https://defillama.com/protocol/sushiswap-v3","2026-07-07T16:13:00.563Z"
"OP Mainnet","Beets DEX","beets-dex","13625","101395","802329","126","153.58","0.015704280912194373","Watch","Improve fee efficiency","https://defillama.com/protocol/beets-dex","2026-07-07T16:13:00.563Z"
"OP Mainnet","Velodrome V1","velodrome-v1","16260","217233","737652","268","18.25","0.03633149506813511","Watch","Rebalance liquidity","https://defillama.com/protocol/velodrome-v1","2026-07-07T16:13:00.563Z"
