network,dex,slug,volume24hUsd,volume7dUsd,volume30dUsd,fees30dUsd,change7dPct,feeToVolume30dPct,health,outcomeTarget,sourceUrl,updatedAt
"OP Mainnet","Velodrome V3","velodrome-v3","3749797","57355626","292092264","118775","3.43","0.0406635213043506","Strong","Rebalance liquidity","https://defillama.com/protocol/velodrome-v3","2026-08-16T07:28:33.945Z"
"OP Mainnet","Uniswap V3","uniswap-v3","290614","11086769","74014952","172295","-21.95","0.23278404612084325","Watch","Monitor incentives","https://defillama.com/protocol/uniswap-v3","2026-08-16T07:28:33.945Z"
"OP Mainnet","WOOFi Swap","woofi-swap","931965","7819668","37999981","2478","-6.09","0.006521055892106894","Strong","Improve fee efficiency","https://defillama.com/protocol/woofi-swap","2026-08-16T07:28:33.945Z"
"OP Mainnet","Uniswap V4","uniswap-v4","102810","2733445","19055297","20003","-38.74","0.10497343599525108","Watch","Monitor incentives","https://defillama.com/protocol/uniswap-v4","2026-08-16T07:28:33.945Z"
"OP Mainnet","Velodrome V2","velodrome-v2","64728","1846016","8954743","71349.74","-57.73","0.7967815491745548","At risk","Monitor incentives","https://defillama.com/protocol/velodrome-v2","2026-08-16T07:28:33.945Z"
"OP Mainnet","Solidly V3","solidly-v3","35217","997702","5210504","3.5700000000000003","-46.79","0.00006851544495503699","Watch","Monitor incentives","https://defillama.com/protocol/solidly-v3","2026-08-16T07:28:33.945Z"
"OP Mainnet","Curve DEX","curve-dex","4636","514809","2225296","455.54","-90.5","0.020470984534192306","At risk","Monitor incentives","https://defillama.com/protocol/curve-dex","2026-08-16T07:28:33.945Z"
"OP Mainnet","SushiSwap V3","sushiswap-v3","2076","134747","1186997","253.56000000000003","-90.21","0.02136146932132095","At risk","Monitor incentives","https://defillama.com/protocol/sushiswap-v3","2026-08-16T07:28:33.945Z"
"OP Mainnet","Swaap Maker V2","swaap-maker-v2","0","3854","489693",,,,"At risk","Rebalance liquidity","https://defillama.com/protocol/swaap-maker-v2","2026-08-16T07:28:33.945Z"
"OP Mainnet","Balancer V2","balancer-v2","2190","25028","240120","60.42000000000001","-61.9","0.0251624187906047","At risk","Grow TVL","https://defillama.com/protocol/balancer-v2","2026-08-16T07:28:33.945Z"
"Base","Aerodrome Slipstream","aerodrome-slipstream","214661499","2067517833","10128649422","3944932","50.14","0.03894825297666424","Strong","Rebalance liquidity","https://defillama.com/protocol/aerodrome-slipstream","2026-08-16T07:28:33.945Z"
"Base","Uniswap V3","uniswap-v3","20795515","434478421","2679422548","5308439","9.14","0.1981187701791334","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-08-16T07:28:33.945Z"
"Base","PancakeSwap AMM V3","pancakeswap-amm-v3","36392929","537173763","2561300078","346801","14.22","0.013540037849481532","Strong","Improve fee efficiency","https://defillama.com/protocol/pancakeswap-amm-v3","2026-08-16T07:28:33.945Z"
