network,dex,slug,volume24hUsd,volume7dUsd,volume30dUsd,fees30dUsd,change7dPct,feeToVolume30dPct,health,outcomeTarget,sourceUrl,updatedAt
"OP Mainnet","Velodrome V3","velodrome-v3","15097294","72321029","305909560","124474","-1.42","0.04068980387536761","Strong","Rebalance liquidity","https://defillama.com/protocol/velodrome-v3","2026-07-28T09:35:03.314Z"
"OP Mainnet","Uniswap V3","uniswap-v3","2896533","16847302","103357842","241244","-38.47","0.23340657596159953","Watch","Monitor incentives","https://defillama.com/protocol/uniswap-v3","2026-07-28T09:35:03.314Z"
"OP Mainnet","WOOFi Swap","woofi-swap","1452019","9587037","39097266","3537","-14.49","0.009046668378295302","Watch","Improve fee efficiency","https://defillama.com/protocol/woofi-swap","2026-07-28T09:35:03.314Z"
"OP Mainnet","Uniswap V4","uniswap-v4","1096490","5481443","20900537","25036","-15.06","0.11978639591891825","Watch","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-07-28T09:35:03.314Z"
"OP Mainnet","Solidly V3","solidly-v3","247795","1209217","5702632","0.42000000000000004","-16.84","0.00000736502022224124","Watch","Improve fee efficiency","https://defillama.com/protocol/solidly-v3","2026-07-28T09:35:03.314Z"
"OP Mainnet","Velodrome V2","velodrome-v2","329700","1497990","5575557","92688.74","-13.46","1.6624122038390068","Watch","Rebalance liquidity","https://defillama.com/protocol/velodrome-v2","2026-07-28T09:35:03.314Z"
"OP Mainnet","Curve DEX","curve-dex","16097","466984","2742029","420.34","-80.62","0.015329524231873549","At risk","Monitor incentives","https://defillama.com/protocol/curve-dex","2026-07-28T09:35:03.314Z"
"OP Mainnet","SushiSwap V3","sushiswap-v3","47812","290059","1440915","341.25","-66.2","0.023682868177512206","At risk","Monitor incentives","https://defillama.com/protocol/sushiswap-v3","2026-07-28T09:35:03.314Z"
"OP Mainnet","Swaap Maker V2","swaap-maker-v2","91","166028","1352134",,"-99.56",,"At risk","Monitor incentives","https://defillama.com/protocol/swaap-maker-v2","2026-07-28T09:35:03.314Z"
"OP Mainnet","Beets DEX","beets-dex","28715","87569","435501","42.6","173.29","0.009781837469948405","Watch","Improve fee efficiency","https://defillama.com/protocol/beets-dex","2026-07-28T09:35:03.314Z"
"Base","Aerodrome Slipstream","aerodrome-slipstream","450376192","2334275228","11147648231","5164085","5.49","0.04632443447255023","Strong","Rebalance liquidity","https://defillama.com/protocol/aerodrome-slipstream","2026-07-28T09:35:03.314Z"
"Base","Uniswap V4","uniswap-v4","200811990","949825254","4827827099","3958925","12.26","0.08200221173662209","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-07-28T09:35:03.314Z"
"Base","Uniswap V3","uniswap-v3","92564680","548274454","2733077530","6972799","-41.63","0.2551262788362978","Watch","Monitor incentives","https://defillama.com/protocol/uniswap-v3","2026-07-28T09:35:03.314Z"
"Base","PancakeSwap AMM V3","pancakeswap-amm-v3","135534748","607126738","2430108748","331611","18.72","0.013645932523510262","Strong","Improve fee efficiency","https://defillama.com/protocol/pancakeswap-amm-v3","2026-07-28T09:35:03.314Z"
