network,dex,slug,volume24hUsd,volume7dUsd,volume30dUsd,fees30dUsd,change7dPct,feeToVolume30dPct,health,outcomeTarget,sourceUrl,updatedAt
"OP Mainnet","Velodrome V3","velodrome-v3","10173556","66426706","310526204","134235","8.67","0.04322823590114797","Strong","Rebalance liquidity","https://defillama.com/protocol/velodrome-v3","2026-07-01T16:11:25.556Z"
"OP Mainnet","Uniswap V3","uniswap-v3","3268872","38876900","205816876","473736","-27.67","0.23017354514699756","Watch","Monitor incentives","https://defillama.com/protocol/uniswap-v3","2026-07-01T16:11:25.556Z"
"OP Mainnet","Uniswap V4","uniswap-v4","298342","5520694","26713776","25683","-29.34","0.09614140659111614","Watch","Monitor incentives","https://defillama.com/protocol/uniswap-v4","2026-07-01T16:11:25.556Z"
"OP Mainnet","WOOFi Swap","woofi-swap","1069107","10346844","17349857","2403","-25.06","0.013850258247085264","Watch","Monitor incentives","https://defillama.com/protocol/woofi-swap","2026-07-01T16:11:25.556Z"
"OP Mainnet","Velodrome V2","velodrome-v2","0","17381","10338074","93971",,"0.9089797577382402","At risk","Rebalance liquidity","https://defillama.com/protocol/velodrome-v2","2026-07-01T16:11:25.556Z"
"OP Mainnet","Solidly V3","solidly-v3","71680","831546","5594084",,"-26.87",,"Watch","Monitor incentives","https://defillama.com/protocol/solidly-v3","2026-07-01T16:11:25.556Z"
"OP Mainnet","Curve DEX","curve-dex","61992","752836","3952869","1328","-10.04","0.033595851519491286","Watch","Rebalance liquidity","https://defillama.com/protocol/curve-dex","2026-07-01T16:11:25.556Z"
"OP Mainnet","SushiSwap V3","sushiswap-v3","42186","524070","1327027","448","166.83","0.033759674821989306","Watch","Rebalance liquidity","https://defillama.com/protocol/sushiswap-v3","2026-07-01T16:11:25.556Z"
"OP Mainnet","Beets DEX","beets-dex","7777","137134","1008841","166","-81","0.01645452553970348","At risk","Monitor incentives","https://defillama.com/protocol/beets-dex","2026-07-01T16:11:25.556Z"
"OP Mainnet","Balancer V2","balancer-v2","7954","79961","888923","167","-40.9","0.018786779057353674","Watch","Monitor incentives","https://defillama.com/protocol/balancer-v2","2026-07-01T16:11:25.556Z"
"Base","Aerodrome Slipstream","aerodrome-slipstream","439387738","3222419927","15807094798","7473274","0.12","0.04727797293241741","Strong","Rebalance liquidity","https://defillama.com/protocol/aerodrome-slipstream","2026-07-01T16:11:25.556Z"
"Base","Uniswap V4","uniswap-v4","63079552","1106933117","6482313080","6499218","-76.3","0.100260785305976","At risk","Monitor incentives","https://defillama.com/protocol/uniswap-v4","2026-07-01T16:11:25.556Z"
"Base","Uniswap V3","uniswap-v3","71221270","817548902","3633006482","11131430","-19.46","0.30639719623819817","Watch","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-07-01T16:11:25.556Z"
"Base","PancakeSwap AMM V3","pancakeswap-amm-v3","71329096","643368359","3545735503","525353","-24.79","0.014816474594777466","Watch","Monitor incentives","https://defillama.com/protocol/pancakeswap-amm-v3","2026-07-01T16:11:25.556Z"
"Base","Metric","metric","4907325","99228536","725069265",,"-52.39",,"At risk","Monitor incentives","https://defillama.com/protocol/metric","2026-07-01T16:11:25.556Z"
"Base","Tessera V","tessera-v","6236802","112411552","461620285",,"-27.23",,"Watch","Monitor incentives","https://defillama.com/protocol/tessera-v","2026-07-01T16:11:25.556Z"
"Base","Aerodrome V1","aerodrome-v1","6873203","62665066","318320023","1460061","-29.22","0.4586770842247646","Watch","Monitor incentives","https://defillama.com/protocol/aerodrome-v1","2026-07-01T16:11:25.556Z"
"Unichain","Uniswap V4","uniswap-v4","3707903","34543345","226574014","152677","-27.94","0.06738504442967586","Watch","Monitor incentives","https://defillama.com/protocol/uniswap-v4","2026-07-01T16:11:25.556Z"
"Unichain","Uniswap V3","uniswap-v3","4645162","44693343","120672752","496925","-27.72","0.41179553110713846","Watch","Monitor incentives","https://defillama.com/protocol/uniswap-v3","2026-07-01T16:11:25.556Z"
"Unichain","Velodrome V3","velodrome-v3","247109","1681312","8116041","1397","26.48","0.017212825810022397","Strong","Improve fee efficiency","https://defillama.com/protocol/velodrome-v3","2026-07-01T16:11:25.556Z"
"Unichain","EulerSwap","eulerswap","154","1422","34967","0","37.5","0","At risk","Grow TVL","https://defillama.com/protocol/eulerswap","2026-07-01T16:11:25.556Z"
"Unichain","Curve DEX","curve-dex","0","600","21720","299","-100","1.3766114180478821","At risk","Grow TVL","https://defillama.com/protocol/curve-dex","2026-07-01T16:11:25.556Z"
"Mode","KIM Exchange V3","kim-exchange-v3","1333","20059","122441","96","-60.52","0.0784051093996292","At risk","Grow TVL","https://defillama.com/protocol/kim-exchange-v3","2026-07-01T16:11:25.556Z"
"Mode","Velodrome V3","velodrome-v3","563","7813","83503","60","-79.26","0.07185370585487946","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v3","2026-07-01T16:11:25.556Z"
"Mode","KIM Exchange V2","kim-exchange-v2","784","4334","20336","62","-2.61","0.3048780487804878","At risk","Grow TVL","https://defillama.com/protocol/kim-exchange-v2","2026-07-01T16:11:25.556Z"
"Mode","SwapMode V2","swapmode-v2","142","1814","11673","35","-50.18","0.2998372312173392","At risk","Grow TVL","https://defillama.com/protocol/swapmode-v2","2026-07-01T16:11:25.556Z"
"Mode","Velodrome V2","velodrome-v2","0","0","8100","0",,"0","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v2","2026-07-01T16:11:25.556Z"
"Mode","MantisSwap","mantisswap","89","500","2981",,"-37.32",,"At risk","Grow TVL","https://defillama.com/protocol/mantisswap","2026-07-01T16:11:25.556Z"
"Mode","SupSwap V3","supswap-v3","72","430","1673","0","67.44","0","At risk","Grow TVL","https://defillama.com/protocol/supswap-v3","2026-07-01T16:11:25.556Z"
"Zora","Uniswap V2","uniswap-v2","51","527","2334","1","-42.05","0.042844901456726654","At risk","Grow TVL","https://defillama.com/protocol/uniswap-v2","2026-07-01T16:11:25.556Z"
"Zora","Uniswap V4","uniswap-v4","0","25","110","0","-100","0","At risk","Grow TVL","https://defillama.com/protocol/uniswap-v4","2026-07-01T16:11:25.556Z"
