network,dex,slug,volume24hUsd,volume7dUsd,volume30dUsd,fees30dUsd,change7dPct,feeToVolume30dPct,health,outcomeTarget,sourceUrl,updatedAt
"OP Mainnet","Velodrome V3","velodrome-v3","12792881","97145557","426187738","184671","-19.26","0.04333090409091028","Watch","Rebalance liquidity","https://defillama.com/protocol/velodrome-v3","2026-09-08T11:57:38.906Z"
"OP Mainnet","Uniswap V3","uniswap-v3","1649588","20659789","112263171","261126","-48.33","0.23260166061049534","Watch","Monitor incentives","https://defillama.com/protocol/uniswap-v3","2026-09-08T11:57:38.906Z"
"OP Mainnet","WOOFi Swap","woofi-swap","1356705","11684030","41593587","2856","4.68","0.0068664431370153295","Strong","Improve fee efficiency","https://defillama.com/protocol/woofi-swap","2026-09-08T11:57:38.906Z"
"OP Mainnet","Uniswap V4","uniswap-v4","784737","6638070","30285864","45924.89","-18.38","0.15163803812894358","Watch","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-09-08T11:57:38.906Z"
"OP Mainnet","Velodrome V2","velodrome-v2","552668","3178397","12243969","84559","2.08","0.690617560367884","Strong","Rebalance liquidity","https://defillama.com/protocol/velodrome-v2","2026-09-08T11:57:38.906Z"
"OP Mainnet","Solidly V3","solidly-v3","154496","1369853","6338098","6.509999999999998","-44.64","0.0001027122016731202","Watch","Monitor incentives","https://defillama.com/protocol/solidly-v3","2026-09-08T11:57:38.906Z"
"OP Mainnet","Curve DEX","curve-dex","68088","1437092","5403353","1368.06","-69.25","0.025318723392678582","At risk","Monitor incentives","https://defillama.com/protocol/curve-dex","2026-09-08T11:57:38.906Z"
"OP Mainnet","SushiSwap V3","sushiswap-v3","24887","548480","2083088","442.6600000000001","-59.45","0.02125018242148196","At risk","Monitor incentives","https://defillama.com/protocol/sushiswap-v3","2026-09-08T11:57:38.906Z"
"OP Mainnet","DODO AMM","dodo-amm","351190","561386.33","561480.58","11","6626126.42","0.001959106047799552","Watch","Improve fee efficiency","https://defillama.com/protocol/dodo-amm","2026-09-08T11:57:38.906Z"
"OP Mainnet","Velodrome V1","velodrome-v1","11851","118778","384724","178.67999999999998","-12.18","0.046443684303552675","Watch","Rebalance liquidity","https://defillama.com/protocol/velodrome-v1","2026-09-08T11:57:38.906Z"
"Base","Aerodrome Slipstream","aerodrome-slipstream","471879931","2906602427","12884604008","6344898","8.54","0.04924402795817767","Strong","Rebalance liquidity","https://defillama.com/protocol/aerodrome-slipstream","2026-09-08T11:57:38.906Z"
"Base","Uniswap V3","uniswap-v3","101850971","897516972","4139962589","8803463","-21.07","0.21264595538595096","Watch","Monitor incentives","https://defillama.com/protocol/uniswap-v3","2026-09-08T11:57:38.906Z"
"Base","PancakeSwap AMM V3","pancakeswap-amm-v3","85757385","634759846","3583329244","450860","-20.25","0.012582153893754788","Watch","Monitor incentives","https://defillama.com/protocol/pancakeswap-amm-v3","2026-09-08T11:57:38.906Z"
"Base","Uniswap V4","uniswap-v4","49271763","387963200","1392396203","6221096","19.48","0.44679064669928575","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-09-08T11:57:38.906Z"
"Base","Metric V2","metric-v2","78406440","370495354","954303728",,"10.2",,"Strong","Rebalance liquidity","https://defillama.com/protocol/metric-v2","2026-09-08T11:57:38.906Z"
"Base","Tessera V","tessera-v","28639576","200694996","683041070",,"-22.54",,"Watch","Monitor incentives","https://defillama.com/protocol/tessera-v","2026-09-08T11:57:38.906Z"
"Base","Hanji Protocol","hanji-protocol","14529839","103924154","356085232","35280","-12.76","0.00990774029067288","Watch","Improve fee efficiency","https://defillama.com/protocol/hanji-protocol","2026-09-08T11:57:38.906Z"
"Unichain","Uniswap V3","uniswap-v3","3803004","33738482","178813431","535197","-36.9","0.29930469820245215","Watch","Monitor incentives","https://defillama.com/protocol/uniswap-v3","2026-09-08T11:57:38.906Z"
"Unichain","Uniswap V4","uniswap-v4","2705698","26013751","147104643","107407","-31.75","0.07301401084940602","Watch","Monitor incentives","https://defillama.com/protocol/uniswap-v4","2026-09-08T11:57:38.906Z"
"Unichain","Velodrome V3","velodrome-v3","175898","1516793","7510202","1401.8","-35.18","0.018665276912658273","Watch","Monitor incentives","https://defillama.com/protocol/velodrome-v3","2026-09-08T11:57:38.906Z"
"Unichain","EulerSwap","eulerswap","38","6178","21548.620000000003","0.31000000000000005","-57.3","0.0014386072054730188","At risk","Grow TVL","https://defillama.com/protocol/eulerswap","2026-09-08T11:57:38.906Z"
"Unichain","Curve DEX","curve-dex","0","0.66","5.250000000000001","0.13",,"2.476190476190476","At risk","Grow TVL","https://defillama.com/protocol/curve-dex","2026-09-08T11:57:38.906Z"
"Unichain","1inch Aqua","1inch-aqua","0","0","4.04","0.03",,"0.7425742574257426","At risk","Grow TVL","https://defillama.com/protocol/1inch-aqua","2026-09-08T11:57:38.906Z"
"Mode","KIM Exchange V3","kim-exchange-v3","515","58016","104597","111.13000000000002","-93.86","0.10624587703280211","At risk","Grow TVL","https://defillama.com/protocol/kim-exchange-v3","2026-09-08T11:57:38.906Z"
"Mode","MantisSwap","mantisswap","0","0","72066.8",,"-100",,"At risk","Grow TVL","https://defillama.com/protocol/mantisswap","2026-09-08T11:57:38.906Z"
"Mode","KIM Exchange V2","kim-exchange-v2","101","3463.77","25930.97","74.11","-96.82","0.2857972532458292","At risk","Grow TVL","https://defillama.com/protocol/kim-exchange-v2","2026-09-08T11:57:38.906Z"
