network,dex,slug,volume24hUsd,volume7dUsd,volume30dUsd,fees30dUsd,change7dPct,feeToVolume30dPct,health,outcomeTarget,sourceUrl,updatedAt
"OP Mainnet","Velodrome V3","velodrome-v3","16084119","69314717","303514415","132576","47.76","0.043680297688661676","Strong","Rebalance liquidity","https://defillama.com/protocol/velodrome-v3","2026-07-03T13:23:19.020Z"
"OP Mainnet","Uniswap V3","uniswap-v3","6869799","36281948","197803148","454405","-20.66","0.22972586867019934","Watch","Monitor incentives","https://defillama.com/protocol/uniswap-v3","2026-07-03T13:23:19.020Z"
"OP Mainnet","Uniswap V4","uniswap-v4","1128562","4176997","25344704","26129","3.99","0.10309451631394077","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-07-03T13:23:19.020Z"
"OP Mainnet","WOOFi Swap","woofi-swap","2530000","8263022","19879857","2562","77.54","0.0128874166448984","Strong","Improve fee efficiency","https://defillama.com/protocol/woofi-swap","2026-07-03T13:23:19.020Z"
"OP Mainnet","Velodrome V2","velodrome-v2","0",,"9406366","95668",,"1.0170558959751301","At risk","Rebalance liquidity","https://defillama.com/protocol/velodrome-v2","2026-07-03T13:23:19.020Z"
"OP Mainnet","Solidly V3","solidly-v3","208875","958582","4731312",,"163.66",,"Strong","Rebalance liquidity","https://defillama.com/protocol/solidly-v3","2026-07-03T13:23:19.020Z"
"OP Mainnet","Curve DEX","curve-dex","671055","1184710","4278272","1337","465.8","0.031250934956917185","Strong","Rebalance liquidity","https://defillama.com/protocol/curve-dex","2026-07-03T13:23:19.020Z"
"OP Mainnet","SushiSwap V3","sushiswap-v3","62438","509758","1261937","395","-23.75","0.031301087138264426","Watch","Monitor incentives","https://defillama.com/protocol/sushiswap-v3","2026-07-03T13:23:19.020Z"
"OP Mainnet","Beets DEX","beets-dex","40006","91246","1020992","159","-40.53","0.015573089700996677","Watch","Monitor incentives","https://defillama.com/protocol/beets-dex","2026-07-03T13:23:19.020Z"
"OP Mainnet","Balancer V2","balancer-v2","29207","58189","876207","160","-13.74","0.01826052519553028","Watch","Improve fee efficiency","https://defillama.com/protocol/balancer-v2","2026-07-03T13:23:19.020Z"
"Base","Aerodrome Slipstream","aerodrome-slipstream","430995221","3099207581","15291372157","7406584","-20.23","0.04843635956247036","Watch","Monitor incentives","https://defillama.com/protocol/aerodrome-slipstream","2026-07-03T13:23:19.020Z"
"Base","Uniswap V4","uniswap-v4","44578884","895228548","5921088605","5559999","-81.87","0.09390163483290755","At risk","Monitor incentives","https://defillama.com/protocol/uniswap-v4","2026-07-03T13:23:19.020Z"
"Base","Uniswap V3","uniswap-v3","92413578","742693392","3565732697","10879627","-40.73","0.30511616894764676","Watch","Monitor incentives","https://defillama.com/protocol/uniswap-v3","2026-07-03T13:23:19.020Z"
"Base","PancakeSwap AMM V3","pancakeswap-amm-v3","107291221","639254433","3407891307","506529","-3.63","0.014863414186936099","Strong","Improve fee efficiency","https://defillama.com/protocol/pancakeswap-amm-v3","2026-07-03T13:23:19.020Z"
"Base","Metric","metric","8293037","67919033","611532466",,"-68.35",,"At risk","Monitor incentives","https://defillama.com/protocol/metric","2026-07-03T13:23:19.020Z"
"Base","Tessera V","tessera-v","14291304","70249586","431188770",,"-63.96",,"At risk","Monitor incentives","https://defillama.com/protocol/tessera-v","2026-07-03T13:23:19.020Z"
"Base","Aerodrome V1","aerodrome-v1","7539461","54570106","314755291","1451946","-45.92","0.4612935958557087","Watch","Monitor incentives","https://defillama.com/protocol/aerodrome-v1","2026-07-03T13:23:19.020Z"
"Unichain","Uniswap V4","uniswap-v4","5195724","30439488","212352190","144401","-13.8","0.06800071145958042","Watch","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-07-03T13:23:19.020Z"
"Unichain","Uniswap V3","uniswap-v3","4725235","40292442","128957764","521877","-44.01","0.4046883132992288","Watch","Monitor incentives","https://defillama.com/protocol/uniswap-v3","2026-07-03T13:23:19.020Z"
"Unichain","Velodrome V3","velodrome-v3","280140","1663965","7839101","1351","-4.41","0.017234119065438754","Strong","Improve fee efficiency","https://defillama.com/protocol/velodrome-v3","2026-07-03T13:23:19.020Z"
"Unichain","EulerSwap","eulerswap","448","2001","35347","0","171.52","0","At risk","Grow TVL","https://defillama.com/protocol/eulerswap","2026-07-03T13:23:19.020Z"
"Unichain","Curve DEX","curve-dex","1371","445","19744","280","3507.89","1.4181523500810371","At risk","Grow TVL","https://defillama.com/protocol/curve-dex","2026-07-03T13:23:19.020Z"
"Mode","KIM Exchange V3","kim-exchange-v3","1852","16411","111425","99","-49.19","0.08884900157056316","Watch","Grow TVL","https://defillama.com/protocol/kim-exchange-v3","2026-07-03T13:23:19.020Z"
"Mode","Velodrome V3","velodrome-v3","958","6393","79110","57","15.7","0.0720515737580584","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v3","2026-07-03T13:23:19.020Z"
"Mode","KIM Exchange V2","kim-exchange-v2","3191","6244","23182","71","216.88","0.3062721076697438","At risk","Grow TVL","https://defillama.com/protocol/kim-exchange-v2","2026-07-03T13:23:19.020Z"
"Mode","SwapMode V2","swapmode-v2","731","1931","11553","35","162.95","0.30295161429931616","At risk","Grow TVL","https://defillama.com/protocol/swapmode-v2","2026-07-03T13:23:19.020Z"
"Mode","Velodrome V2","velodrome-v2","0",,"7699","0",,"0","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v2","2026-07-03T13:23:19.020Z"
"Mode","SupSwap V3","supswap-v3","3002","3506","4589","1","9583.87","0.021791239921551537","At risk","Grow TVL","https://defillama.com/protocol/supswap-v3","2026-07-03T13:23:19.020Z"
"Mode","MantisSwap","mantisswap","81","490","2578",,"6.58",,"At risk","Grow TVL","https://defillama.com/protocol/mantisswap","2026-07-03T13:23:19.020Z"
"Zora","Uniswap V2","uniswap-v2","88","411","2354","1","-32.31","0.04248088360237893","At risk","Grow TVL","https://defillama.com/protocol/uniswap-v2","2026-07-03T13:23:19.020Z"
"Zora","Uniswap V4","uniswap-v4","11","27","117","0","120","0","At risk","Grow TVL","https://defillama.com/protocol/uniswap-v4","2026-07-03T13:23:19.020Z"
