network,dex,slug,volume24hUsd,volume7dUsd,volume30dUsd,fees30dUsd,change7dPct,feeToVolume30dPct,health,outcomeTarget,sourceUrl,updatedAt
"OP Mainnet","Velodrome V3","velodrome-v3","13153362","92666619","443234427","190520","-28.56","0.04298402569708332","Watch","Monitor incentives","https://defillama.com/protocol/velodrome-v3","2026-09-11T12:00:46.168Z"
"OP Mainnet","Uniswap V3","uniswap-v3","3215936","17347176","116593898","273763","-38.74","0.23480045242161818","Watch","Monitor incentives","https://defillama.com/protocol/uniswap-v3","2026-09-11T12:00:46.168Z"
"OP Mainnet","WOOFi Swap","woofi-swap","1525171","10846051","42579881","2688","-19.8","0.006312840564303127","Watch","Improve fee efficiency","https://defillama.com/protocol/woofi-swap","2026-09-11T12:00:46.168Z"
"OP Mainnet","Uniswap V4","uniswap-v4","658414","5552233","31128663","48425.89","-26.73","0.1555668805949038","Watch","Monitor incentives","https://defillama.com/protocol/uniswap-v4","2026-09-11T12:00:46.168Z"
"OP Mainnet","Velodrome V2","velodrome-v2","181466","2387760","11863301","94923","-62.39","0.8001398598922846","At risk","Monitor incentives","https://defillama.com/protocol/velodrome-v2","2026-09-11T12:00:46.168Z"
"OP Mainnet","Solidly V3","solidly-v3","150371","1210361","6385245","6.579999999999999","-56.07","0.00010305007873621137","At risk","Monitor incentives","https://defillama.com/protocol/solidly-v3","2026-09-11T12:00:46.168Z"
"OP Mainnet","Curve DEX","curve-dex","41348","1263525","5645175","1406.06","-82.49","0.02490728808230037","At risk","Monitor incentives","https://defillama.com/protocol/curve-dex","2026-09-11T12:00:46.168Z"
"OP Mainnet","SushiSwap V3","sushiswap-v3","50490","401094","2129730","455.4700000000001","-62.37","0.02138627901189353","At risk","Monitor incentives","https://defillama.com/protocol/sushiswap-v3","2026-09-11T12:00:46.168Z"
"OP Mainnet","DODO AMM","dodo-amm","0","503907","714194.5700000001","80",,"0.0112014293247847","At risk","Improve fee efficiency","https://defillama.com/protocol/dodo-amm","2026-09-11T12:00:46.168Z"
"OP Mainnet","Velodrome V1","velodrome-v1","8452","87447","399726","186.55","-45.16","0.0466694685859814","Watch","Monitor incentives","https://defillama.com/protocol/velodrome-v1","2026-09-11T12:00:46.168Z"
