network,dex,slug,volume24hUsd,volume7dUsd,volume30dUsd,fees30dUsd,change7dPct,feeToVolume30dPct,health,outcomeTarget,sourceUrl,updatedAt
"OP Mainnet","Velodrome V3","velodrome-v3","12034812","65109158","304481068","130173","18.98","0.042752411785418463","Strong","Rebalance liquidity","https://defillama.com/protocol/velodrome-v3","2026-06-19T03:26:58.701Z"
"OP Mainnet","Uniswap V3","uniswap-v3","4904464","32927026","210833670","468978","-5.13","0.22243980290244914","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-06-19T03:26:58.701Z"
"OP Mainnet","Uniswap V4","uniswap-v4","1250026","6281741","24811213","15652","22.08","0.06308438043718378","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-06-19T03:26:58.701Z"
"OP Mainnet","Velodrome V2","velodrome-v2","315472","2543684","11869509","26031","-36.23","0.21930982991798567","Watch","Monitor incentives","https://defillama.com/protocol/velodrome-v2","2026-06-19T03:26:58.701Z"
"OP Mainnet","Solidly V3","solidly-v3","97397","953703","6880918",,"-21.32",,"Watch","Monitor incentives","https://defillama.com/protocol/solidly-v3","2026-06-19T03:26:58.701Z"
"OP Mainnet","WOOFi Swap","woofi-swap","1888869","5013261","5013261","498",,"0.009933653962959439","Strong","Improve fee efficiency","https://defillama.com/protocol/woofi-swap","2026-06-19T03:26:58.701Z"
"OP Mainnet","Curve DEX","curve-dex","120523","603412","4199127","1281","-21.85","0.030506340960871153","Watch","Monitor incentives","https://defillama.com/protocol/curve-dex","2026-06-19T03:26:58.701Z"
"OP Mainnet","SushiSwap V3","sushiswap-v3","17863","91163","1084345","468","14.05","0.04315969548437075","Watch","Rebalance liquidity","https://defillama.com/protocol/sushiswap-v3","2026-06-19T03:26:58.701Z"
"OP Mainnet","Beets DEX","beets-dex","118812","171617","793639","266","768","0.0335164980551611","Watch","Rebalance liquidity","https://defillama.com/protocol/beets-dex","2026-06-19T03:26:58.701Z"
"OP Mainnet","Balancer V2","balancer-v2","113280","167023","762077","261","1400","0.03424850769672881","Watch","Rebalance liquidity","https://defillama.com/protocol/balancer-v2","2026-06-19T03:26:58.701Z"
"Base","Aerodrome Slipstream","aerodrome-slipstream","433174959","2877141454","17451932840","8348335","-12.47","0.04783616277083954","Watch","Rebalance liquidity","https://defillama.com/protocol/aerodrome-slipstream","2026-06-19T03:26:58.701Z"
"Base","Uniswap V4","uniswap-v4","329182144","1605522685","7297681327","12799587","68.54","0.17539251751983223","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-06-19T03:26:58.701Z"
"Base","PancakeSwap AMM V3","pancakeswap-amm-v3","104163607","680037130","3926905794","590476","-7.69","0.015036673426243135","Strong","Improve fee efficiency","https://defillama.com/protocol/pancakeswap-amm-v3","2026-06-19T03:26:58.701Z"
"Base","Uniswap V3","uniswap-v3","89922584","623340282","3351480836","10717578","-13.27","0.31978634294658403","Watch","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-06-19T03:26:58.701Z"
"Base","Metric","metric","14981256","85628933","1026442714",,"81.37",,"Strong","Rebalance liquidity","https://defillama.com/protocol/metric","2026-06-19T03:26:58.701Z"
"Base","Tessera V","tessera-v","15460473","94936015","588471174",,"104.54",,"Strong","Rebalance liquidity","https://defillama.com/protocol/tessera-v","2026-06-19T03:26:58.701Z"
"Base","Aerodrome V1","aerodrome-v1","10983371","79583920","354692312","1620734","33.93","0.4569408315791181","Strong","Rebalance liquidity","https://defillama.com/protocol/aerodrome-v1","2026-06-19T03:26:58.701Z"
