network,dex,slug,volume24hUsd,volume7dUsd,volume30dUsd,fees30dUsd,change7dPct,feeToVolume30dPct,health,outcomeTarget,sourceUrl,updatedAt
"OP Mainnet","Velodrome V3","velodrome-v3","11879950","76442967","282760620","130413","41.52","0.046121344620053524","Strong","Rebalance liquidity","https://defillama.com/protocol/velodrome-v3","2026-07-08T12:07:57.902Z"
"OP Mainnet","Uniswap V3","uniswap-v3","4841577","33098598","147205906","338593","48.11","0.230013189824055","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-07-08T12:07:57.902Z"
"OP Mainnet","WOOFi Swap","woofi-swap","1031258","8625955","25975812","3512","-3.54","0.013520270319172313","Strong","Improve fee efficiency","https://defillama.com/protocol/woofi-swap","2026-07-08T12:07:57.902Z"
"OP Mainnet","Uniswap V4","uniswap-v4","829943","4382268","21887645","27072","198.68","0.12368621658474449","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-07-08T12:07:57.902Z"
"OP Mainnet","Velodrome V2","velodrome-v2","327497","860793","6755826","84083",,"1.2445998461180023","Strong","Rebalance liquidity","https://defillama.com/protocol/velodrome-v2","2026-07-08T12:07:57.902Z"
"OP Mainnet","Solidly V3","solidly-v3","244643","1163419","3907047",,"238.16",,"Strong","Rebalance liquidity","https://defillama.com/protocol/solidly-v3","2026-07-08T12:07:57.902Z"
"OP Mainnet","Curve DEX","curve-dex","90745","1171199","3462165","693","13.17","0.020016377035756528","Watch","Rebalance liquidity","https://defillama.com/protocol/curve-dex","2026-07-08T12:07:57.902Z"
"OP Mainnet","SushiSwap V3","sushiswap-v3","74869","303499","1079427","310","79.54","0.028718940697240295","Watch","Rebalance liquidity","https://defillama.com/protocol/sushiswap-v3","2026-07-08T12:07:57.902Z"
"OP Mainnet","Beets DEX","beets-dex","12533","106151","793254","123","61.15","0.01550575225589786","Watch","Improve fee efficiency","https://defillama.com/protocol/beets-dex","2026-07-08T12:07:57.902Z"
"OP Mainnet","Velodrome V1","velodrome-v1","14603","217748","726131","263","16.78","0.036219359867572104","Watch","Rebalance liquidity","https://defillama.com/protocol/velodrome-v1","2026-07-08T12:07:57.902Z"
"Base","Aerodrome Slipstream","aerodrome-slipstream","530749393","2865713032","13127945822","6516490","33.56","0.04963830661975746","Strong","Rebalance liquidity","https://defillama.com/protocol/aerodrome-slipstream","2026-07-08T12:07:57.902Z"
"Base","Uniswap V4","uniswap-v4","242343409","690132392","5365248705","4848689","18.38","0.0903721200376302","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-07-08T12:07:57.902Z"
"Base","Uniswap V3","uniswap-v3","104397972","614607670","2877871317","8645647","46.58","0.3004181232471695","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-07-08T12:07:57.902Z"
"Base","PancakeSwap AMM V3","pancakeswap-amm-v3","93744106","316045429","2557257699","395211","31.42","0.01545448470658803","Strong","Improve fee efficiency","https://defillama.com/protocol/pancakeswap-amm-v3","2026-07-08T12:07:57.902Z"
"Base","Metric","metric","8317796","44197081","347364988",,"60.73",,"Strong","Rebalance liquidity","https://defillama.com/protocol/metric","2026-07-08T12:07:57.902Z"
"Base","Tessera V","tessera-v","7321398","52864732","323712593",,"17.39",,"Strong","Rebalance liquidity","https://defillama.com/protocol/tessera-v","2026-07-08T12:07:57.902Z"
