network,dex,slug,volume24hUsd,volume7dUsd,volume30dUsd,fees30dUsd,change7dPct,feeToVolume30dPct,health,outcomeTarget,sourceUrl,updatedAt
"OP Mainnet","Velodrome V3","velodrome-v3","6733143","83674399","308864865","122893","-33.95","0.03978859816250061","Watch","Monitor incentives","https://defillama.com/protocol/velodrome-v3","2026-08-03T10:40:24.829Z"
"OP Mainnet","Uniswap V3","uniswap-v3","2546032","24170099","94093764","217525","19.81","0.23117897589897668","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-08-03T10:40:24.829Z"
"OP Mainnet","WOOFi Swap","woofi-swap","1195004","9082996","39629681","3057","-14.3","0.007713915234392122","Watch","Improve fee efficiency","https://defillama.com/protocol/woofi-swap","2026-08-03T10:40:24.829Z"
"OP Mainnet","Uniswap V4","uniswap-v4","423379","5968757","22350079","23711","-34.31","0.10608911046802115","Watch","Monitor incentives","https://defillama.com/protocol/uniswap-v4","2026-08-03T10:40:24.829Z"
"OP Mainnet","Velodrome V2","velodrome-v2","139591","3850725","9092060","87485.74","-35.72","0.9622213227805361","Watch","Monitor incentives","https://defillama.com/protocol/velodrome-v2","2026-08-03T10:40:24.829Z"
"OP Mainnet","Solidly V3","solidly-v3","131913","1446489","6125405","1.6400000000000001","-6.02","0.000026773739858833825","Strong","Improve fee efficiency","https://defillama.com/protocol/solidly-v3","2026-08-03T10:40:24.829Z"
"OP Mainnet","Curve DEX","curve-dex","28453","582533","2233274","395.69","-35.83","0.017717933401812765","Watch","Monitor incentives","https://defillama.com/protocol/curve-dex","2026-08-03T10:40:24.829Z"
"OP Mainnet","SushiSwap V3","sushiswap-v3","16780","375467","1424678","326.43","-64.9","0.022912545852466312","At risk","Monitor incentives","https://defillama.com/protocol/sushiswap-v3","2026-08-03T10:40:24.829Z"
"OP Mainnet","Swaap Maker V2","swaap-maker-v2","397","2681","1358549",,"-98.43",,"At risk","Monitor incentives","https://defillama.com/protocol/swaap-maker-v2","2026-08-03T10:40:24.829Z"
"OP Mainnet","Beets DEX","beets-dex","0","44766","358527","60.75000000000001",,"0.01694433055251069","At risk","Improve fee efficiency","https://defillama.com/protocol/beets-dex","2026-08-03T10:40:24.829Z"
"Base","Aerodrome Slipstream","aerodrome-slipstream","347709392","2680636471","10744090096","4817594","33.49","0.04483947879209966","Strong","Rebalance liquidity","https://defillama.com/protocol/aerodrome-slipstream","2026-08-03T10:40:24.829Z"
"Base","Uniswap V4","uniswap-v4","25187412","364271659","3546060010","4085005","-6.9","0.11519841707360165","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-08-03T10:40:24.829Z"
"Base","Uniswap V3","uniswap-v3","77721662","923804010","2987945530","6804618","13.73","0.22773567763131208","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-08-03T10:40:24.829Z"
"Base","PancakeSwap AMM V3","pancakeswap-amm-v3","85720121","727012920","2492304105","337183","29.62","0.013528967003807908","Strong","Improve fee efficiency","https://defillama.com/protocol/pancakeswap-amm-v3","2026-08-03T10:40:24.829Z"
"Base","Tristero Spot","tristero-spot","27885536","149429004.11","469115598.22",,"25350487172.73",,"Strong","Rebalance liquidity","https://defillama.com/protocol/tristero-spot","2026-08-03T10:40:24.829Z"
"Base","Metric V2","metric-v2","20353536","89636979","230103052",,"841.86",,"Strong","Rebalance liquidity","https://defillama.com/protocol/metric-v2","2026-08-03T10:40:24.829Z"
"Base","Hanji Protocol","hanji-protocol","2835074","48221820","199987967","20018","-33.17","0.01000960222771803","Watch","Monitor incentives","https://defillama.com/protocol/hanji-protocol","2026-08-03T10:40:24.829Z"
"Unichain","Uniswap V3","uniswap-v3","3069611","32295940","113772176","344034","146.32","0.3023885207223249","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-08-03T10:40:24.829Z"
"Unichain","Uniswap V4","uniswap-v4","1788425","22811738","96414129","64896","5.32","0.0673096367442162","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-08-03T10:40:24.829Z"
"Unichain","Velodrome V3","velodrome-v3","119838","1689691","6746938","1209.5099999999998","1.99","0.017926798793763923","Strong","Improve fee efficiency","https://defillama.com/protocol/velodrome-v3","2026-08-03T10:40:24.829Z"
"Unichain","EulerSwap","eulerswap","210","1539","13657","0.03","-30.92","0.00021966756974445338","At risk","Grow TVL","https://defillama.com/protocol/eulerswap","2026-08-03T10:40:24.829Z"
"Unichain","Curve DEX","curve-dex","0","274.09","369.09","1",,"0.2709366279227289","At risk","Grow TVL","https://defillama.com/protocol/curve-dex","2026-08-03T10:40:24.829Z"
"Unichain","1inch Aqua","1inch-aqua","0","0.3","0.3","0",,"0","At risk","Grow TVL","https://defillama.com/protocol/1inch-aqua","2026-08-03T10:40:24.829Z"
"Mode","KIM Exchange V3","kim-exchange-v3","8320","20266","240102","61.220000000000006","312.09","0.02549749689715205","Watch","Grow TVL","https://defillama.com/protocol/kim-exchange-v3","2026-08-03T10:40:24.829Z"
"Mode","KIM Exchange V2","kim-exchange-v2","753","6567","30364.85","90.77000000000001","-44.14","0.298931165475871","At risk","Grow TVL","https://defillama.com/protocol/kim-exchange-v2","2026-08-03T10:40:24.829Z"
"Mode","SupSwap V3","supswap-v3","649","6321","20752.16","11.17","-25.14","0.05382572223807064","At risk","Grow TVL","https://defillama.com/protocol/supswap-v3","2026-08-03T10:40:24.829Z"
"Mode","Velodrome V2","velodrome-v2","461","2454","12158","16.23","-60.22","0.13349235071557822","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v2","2026-08-03T10:40:24.829Z"
"Mode","SwapMode V2","swapmode-v2","174","2313","9257.29","28.980000000000004","-32.82","0.31305057959726873","At risk","Grow TVL","https://defillama.com/protocol/swapmode-v2","2026-08-03T10:40:24.829Z"
"Mode","Velodrome V3","velodrome-v3","12.42","260.96","3450.5099999999998","1.1300000000000001","-51.26","0.03274878206410067","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v3","2026-08-03T10:40:24.829Z"
"Mode","MantisSwap","mantisswap","0","10","799",,,,"At risk","Grow TVL","https://defillama.com/protocol/mantisswap","2026-08-03T10:40:24.829Z"
"Zora","Uniswap V2","uniswap-v2","18.1","195.42","960.33","0.75","-70.65","0.07809815375964513","At risk","Grow TVL","https://defillama.com/protocol/uniswap-v2","2026-08-03T10:40:24.829Z"
"Zora","Uniswap V4","uniswap-v4","1","14.9","57.31999999999999","0","-72.14","0","At risk","Grow TVL","https://defillama.com/protocol/uniswap-v4","2026-08-03T10:40:24.829Z"
