network,dex,slug,volume24hUsd,volume7dUsd,volume30dUsd,fees30dUsd,change7dPct,feeToVolume30dPct,health,outcomeTarget,sourceUrl,updatedAt
"OP Mainnet","Velodrome V3","velodrome-v3","6735280","72119816","289087572","130158","46.93","0.045023727273893324","Strong","Rebalance liquidity","https://defillama.com/protocol/velodrome-v3","2026-07-05T12:04:17.073Z"
"OP Mainnet","Uniswap V3","uniswap-v3","2889777","33317625","175258463","403007","54.22","0.22995009376522946","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-07-05T12:04:17.073Z"
"OP Mainnet","Uniswap V4","uniswap-v4","468052","3772177","23778759","26178","28.59","0.110089849516537","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-07-05T12:04:17.073Z"
"OP Mainnet","WOOFi Swap","woofi-swap","1363436","8461998","22642043","3141","55.88","0.013872423084789655","Strong","Improve fee efficiency","https://defillama.com/protocol/woofi-swap","2026-07-05T12:04:17.073Z"
"OP Mainnet","Velodrome V2","velodrome-v2","0",,"7876627","77244",,"0.9806735802012714","At risk","Rebalance liquidity","https://defillama.com/protocol/velodrome-v2","2026-07-05T12:04:17.073Z"
"OP Mainnet","Solidly V3","solidly-v3","111044","913197","4048433",,"-8.79",,"Strong","Rebalance liquidity","https://defillama.com/protocol/solidly-v3","2026-07-05T12:04:17.073Z"
"OP Mainnet","Curve DEX","curve-dex","73487","1134301","3844102","1199","175.44","0.03119063958240442","Watch","Rebalance liquidity","https://defillama.com/protocol/curve-dex","2026-07-05T12:04:17.073Z"
"OP Mainnet","SushiSwap V3","sushiswap-v3","55424","340688","1165313","354","107.46","0.030378104423446746","Watch","Rebalance liquidity","https://defillama.com/protocol/sushiswap-v3","2026-07-05T12:04:17.073Z"
"OP Mainnet","Beets DEX","beets-dex","5476","98501","897741","141","-2.46","0.015706088949930995","Watch","Improve fee efficiency","https://defillama.com/protocol/beets-dex","2026-07-05T12:04:17.073Z"
"OP Mainnet","Velodrome V1","velodrome-v1","10692","217198","806594","297","56.16","0.036821498796172546","Watch","Rebalance liquidity","https://defillama.com/protocol/velodrome-v1","2026-07-05T12:04:17.073Z"
"Base","Aerodrome Slipstream","aerodrome-slipstream","300001989","2926665235","14167459417","6932805","5.48","0.0489347087289419","Strong","Rebalance liquidity","https://defillama.com/protocol/aerodrome-slipstream","2026-07-05T12:04:17.073Z"
"Base","Uniswap V4","uniswap-v4","45359722","686918250","5428936634","5001890","-78.29","0.09213388066964129","At risk","Monitor incentives","https://defillama.com/protocol/uniswap-v4","2026-07-05T12:04:17.073Z"
"Base","Uniswap V3","uniswap-v3","53545533","633926633","3251342083","9814461","21.44","0.3018587632262994","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-07-05T12:04:17.073Z"
"Base","PancakeSwap AMM V3","pancakeswap-amm-v3","0","462985255","2970657318","438926",,"0.014775383122800164","At risk","Improve fee efficiency","https://defillama.com/protocol/pancakeswap-amm-v3","2026-07-05T12:04:17.073Z"
"Base","Metric","metric","4975029","48074950","479296868",,"-63.53",,"At risk","Monitor incentives","https://defillama.com/protocol/metric","2026-07-05T12:04:17.073Z"
"Base","Tessera V","tessera-v","3536805","56136289","366858926",,"-64.07",,"At risk","Monitor incentives","https://defillama.com/protocol/tessera-v","2026-07-05T12:04:17.073Z"
"Base","Aerodrome V1","aerodrome-v1","11359980","58766605","305190726","1365998","125.32","0.44758830581241194","Strong","Rebalance liquidity","https://defillama.com/protocol/aerodrome-v1","2026-07-05T12:04:17.073Z"
"Unichain","Uniswap V4","uniswap-v4","2666982","30835839","191059463","131137","28.31","0.06863674687497683","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-07-05T12:04:17.073Z"
"Unichain","Uniswap V3","uniswap-v3","3017805","35485986","136311914","506296","-10","0.37142461369884366","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-07-05T12:04:17.073Z"
"Unichain","Velodrome V3","velodrome-v3","137251","1664047","7293308","1264","64.02","0.01733095599417987","Strong","Improve fee efficiency","https://defillama.com/protocol/velodrome-v3","2026-07-05T12:04:17.073Z"
"Unichain","EulerSwap","eulerswap","407","2017","35199","0","714","0","At risk","Grow TVL","https://defillama.com/protocol/eulerswap","2026-07-05T12:04:17.073Z"
"Unichain","Curve DEX","curve-dex","0","1374","16913","244",,"1.4426772305327262","At risk","Grow TVL","https://defillama.com/protocol/curve-dex","2026-07-05T12:04:17.073Z"
"Mode","KIM Exchange V3","kim-exchange-v3","511","12366","101607","102","-80.12","0.10038678437509227","At risk","Grow TVL","https://defillama.com/protocol/kim-exchange-v3","2026-07-05T12:04:17.073Z"
"Mode","Velodrome V3","velodrome-v3","232","3836","66741","49","-44.36","0.07341813877526558","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v3","2026-07-05T12:04:17.073Z"
"Mode","KIM Exchange V2","kim-exchange-v2","996","8050","23320","72","218.21","0.30874785591766724","At risk","Grow TVL","https://defillama.com/protocol/kim-exchange-v2","2026-07-05T12:04:17.073Z"
"Mode","SwapMode V2","swapmode-v2","204","1926","10254","32","-38.55","0.31207333723425007","At risk","Grow TVL","https://defillama.com/protocol/swapmode-v2","2026-07-05T12:04:17.073Z"
"Mode","SupSwap V3","supswap-v3","932","6232","7198","3","6557.14","0.04167824395665463","At risk","Grow TVL","https://defillama.com/protocol/supswap-v3","2026-07-05T12:04:17.073Z"
"Mode","Velodrome V2","velodrome-v2","0",,"6831","0",,"0","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v2","2026-07-05T12:04:17.073Z"
"Mode","MantisSwap","mantisswap","33","542","1993",,,,"At risk","Grow TVL","https://defillama.com/protocol/mantisswap","2026-07-05T12:04:17.073Z"
