network,dex,slug,volume24hUsd,volume7dUsd,volume30dUsd,fees30dUsd,change7dPct,feeToVolume30dPct,health,outcomeTarget,sourceUrl,updatedAt
"OP Mainnet","Velodrome V3","velodrome-v3","13336263","68141050","293579132","133813","24.7","0.04557987452595916","Strong","Rebalance liquidity","https://defillama.com/protocol/velodrome-v3","2026-07-15T12:05:48.581Z"
"OP Mainnet","Uniswap V3","uniswap-v3","4487293","21601722","134554505","312211","-7.32","0.23203310807022032","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-07-15T12:05:48.581Z"
"OP Mainnet","WOOFi Swap","woofi-swap","1654611","8316592","33665899","4023","60.45","0.011949777429083357","Strong","Improve fee efficiency","https://defillama.com/protocol/woofi-swap","2026-07-15T12:05:48.581Z"
"OP Mainnet","Uniswap V4","uniswap-v4","964736","5194520","21515066","30171","70.42","0.14023196582339092","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-07-15T12:05:48.581Z"
"OP Mainnet","Velodrome V2","velodrome-v2","302205","1803131","5793970","98179","-9.81","1.6945030782002668","Strong","Rebalance liquidity","https://defillama.com/protocol/velodrome-v2","2026-07-15T12:05:48.581Z"
"OP Mainnet","Solidly V3","solidly-v3","272598","1697613","4778052","0","8.17","0","Strong","Improve fee efficiency","https://defillama.com/protocol/solidly-v3","2026-07-15T12:05:48.581Z"
"OP Mainnet","Curve DEX","curve-dex","26070","566717","3078774","470","-68.53","0.01526581684787516","At risk","Monitor incentives","https://defillama.com/protocol/curve-dex","2026-07-15T12:05:48.581Z"
"OP Mainnet","SushiSwap V3","sushiswap-v3","98579","354971","1317943","360","51.23","0.02731529360526214","Watch","Rebalance liquidity","https://defillama.com/protocol/sushiswap-v3","2026-07-15T12:05:48.581Z"
"OP Mainnet","Beets DEX","beets-dex","36439","118468","805934","86","190.74","0.010670848977707852","Watch","Improve fee efficiency","https://defillama.com/protocol/beets-dex","2026-07-15T12:05:48.581Z"
"OP Mainnet","Velodrome V1","velodrome-v1","8748","67353","645150","240","-32.81","0.0372006510113927","Watch","Monitor incentives","https://defillama.com/protocol/velodrome-v1","2026-07-15T12:05:48.581Z"
"Base","Aerodrome Slipstream","aerodrome-slipstream","404726703","2611447426","12494945275","6146424","-15.71","0.049191283872989995","Watch","Rebalance liquidity","https://defillama.com/protocol/aerodrome-slipstream","2026-07-15T12:05:48.581Z"
"Base","Uniswap V4","uniswap-v4","315329066","1717671322","5791929340","5153759","-18.61","0.08898173125848251","Watch","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-07-15T12:05:48.581Z"
"Base","Uniswap V3","uniswap-v3","128473448","623263681","2859289441","7995515","23.06","0.2796329355591112","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-07-15T12:05:48.581Z"
"Base","PancakeSwap AMM V3","pancakeswap-amm-v3","106356510","459881460","2535063757","368212","4.7","0.014524762897314383","Strong","Improve fee efficiency","https://defillama.com/protocol/pancakeswap-amm-v3","2026-07-15T12:05:48.581Z"
"Base","Tristero Spot","tristero-spot","31968742","95891352","329362697",,"-0.02",,"Strong","Rebalance liquidity","https://defillama.com/protocol/tristero-spot","2026-07-15T12:05:48.581Z"
"Base","Metric","metric","8893793","48362920","288795096",,"50.41",,"Strong","Rebalance liquidity","https://defillama.com/protocol/metric","2026-07-15T12:05:48.581Z"
"Base","Tessera V","tessera-v","5886870","36041020","284746307",,"-19.59",,"Watch","Rebalance liquidity","https://defillama.com/protocol/tessera-v","2026-07-15T12:05:48.581Z"
"Unichain","Uniswap V3","uniswap-v3","3510360","21943304","147872576","451084","-33.72","0.3050491255390046","Watch","Monitor incentives","https://defillama.com/protocol/uniswap-v3","2026-07-15T12:05:48.581Z"
"Unichain","Uniswap V4","uniswap-v4","4626763","23642217","146705714","97408","-0.03","0.06639686849552431","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-07-15T12:05:48.581Z"
"Unichain","Velodrome V3","velodrome-v3","346633","1520692","7053452","1286","-13.96","0.018232207435451463","Watch","Improve fee efficiency","https://defillama.com/protocol/velodrome-v3","2026-07-15T12:05:48.581Z"
"Unichain","EulerSwap","eulerswap","822","4729","22795","0","122.76","0","At risk","Grow TVL","https://defillama.com/protocol/eulerswap","2026-07-15T12:05:48.581Z"
"Unichain","Curve DEX","curve-dex","0","0","5227","1074",,"20.547158982207765","At risk","Grow TVL","https://defillama.com/protocol/curve-dex","2026-07-15T12:05:48.581Z"
"Mode","KIM Exchange V3","kim-exchange-v3","31817","161092","243281","104","1611.51","0.04274891997319971","Watch","Grow TVL","https://defillama.com/protocol/kim-exchange-v3","2026-07-15T12:05:48.581Z"
"Mode","Velodrome V3","velodrome-v3","63","2335","37008","27","-43.24","0.07295719844357977","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v3","2026-07-15T12:05:48.581Z"
"Mode","KIM Exchange V2","kim-exchange-v2","2874","10942","27761","85","1855.1","0.3061849357011635","At risk","Grow TVL","https://defillama.com/protocol/kim-exchange-v2","2026-07-15T12:05:48.581Z"
"Mode","SupSwap V3","supswap-v3","1501","6233","13254","6","752.84","0.04526935264825713","At risk","Grow TVL","https://defillama.com/protocol/supswap-v3","2026-07-15T12:05:48.581Z"
"Mode","SwapMode V2","swapmode-v2","780","3310","9979","33","504.65","0.33069445836256134","At risk","Grow TVL","https://defillama.com/protocol/swapmode-v2","2026-07-15T12:05:48.581Z"
"Mode","Velodrome V2","velodrome-v2","886","4903","9540","3","906.82","0.031446540880503145","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v2","2026-07-15T12:05:48.581Z"
"Mode","MantisSwap","mantisswap","152","359","1414",,"310.81",,"At risk","Grow TVL","https://defillama.com/protocol/mantisswap","2026-07-15T12:05:48.581Z"
