network,dex,slug,volume24hUsd,volume7dUsd,volume30dUsd,fees30dUsd,change7dPct,feeToVolume30dPct,health,outcomeTarget,sourceUrl,updatedAt
"OP Mainnet","Velodrome V3","velodrome-v3","13202055","120724017","490808530","216367","99.92","0.04408378966029788","Strong","Rebalance liquidity","https://defillama.com/protocol/velodrome-v3","2026-09-20T12:00:00.165Z"
"OP Mainnet","Uniswap V3","uniswap-v3","2520765","33565349","136205143","347522","215.79","0.2551460189722792","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-09-20T12:00:00.165Z"
"OP Mainnet","WOOFi Swap","woofi-swap","1583717","13531366","52199225","1806","8.65","0.003459821482023919","Strong","Improve fee efficiency","https://defillama.com/protocol/woofi-swap","2026-09-20T12:00:00.165Z"
"OP Mainnet","Uniswap V4","uniswap-v4","532678","7460306","33482177","59526","143.94","0.1777841387075876","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-09-20T12:00:00.165Z"
"OP Mainnet","Velodrome V2","velodrome-v2","296109","3903338","13626813","95589","22.57","0.7014773006718446","Strong","Rebalance liquidity","https://defillama.com/protocol/velodrome-v2","2026-09-20T12:00:00.165Z"
"OP Mainnet","Solidly V3","solidly-v3","366353","3072753","8431678","8.43","263.42","0.00009998009886051152","Strong","Improve fee efficiency","https://defillama.com/protocol/solidly-v3","2026-09-20T12:00:00.165Z"
"OP Mainnet","Curve DEX","curve-dex","0","787401","5746930","1429",,"0.024865449901077617","At risk","Rebalance liquidity","https://defillama.com/protocol/curve-dex","2026-09-20T12:00:00.165Z"
"OP Mainnet","SushiSwap V3","sushiswap-v3","20867","477569","2310633","574.4300000000002","64.41","0.024860287202684295","Watch","Rebalance liquidity","https://defillama.com/protocol/sushiswap-v3","2026-09-20T12:00:00.165Z"
"OP Mainnet","DODO AMM","dodo-amm","4.43","25265.2","744418.87","265.85999999999996","22050","0.03571376421449391","At risk","Rebalance liquidity","https://defillama.com/protocol/dodo-amm","2026-09-20T12:00:00.165Z"
"OP Mainnet","Velodrome V1","velodrome-v1","14127","111861","460805","221.25999999999996","253.26","0.04801597204891439","Watch","Rebalance liquidity","https://defillama.com/protocol/velodrome-v1","2026-09-20T12:00:00.165Z"
"Base","Aerodrome Slipstream","aerodrome-slipstream","298613240","2782650854","13491801551","15958821","85.68","0.11828532268040326","Strong","Rebalance liquidity","https://defillama.com/protocol/aerodrome-slipstream","2026-09-20T12:00:00.165Z"
"Base","Uniswap V3","uniswap-v3","109720316","1124349369","5012501138","11328923","149.47","0.22601337512155195","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-09-20T12:00:00.165Z"
"Base","PancakeSwap AMM V3","pancakeswap-amm-v3","79445591","702313183","3576824838","460796","135.14","0.012882822639356768","Strong","Improve fee efficiency","https://defillama.com/protocol/pancakeswap-amm-v3","2026-09-20T12:00:00.165Z"
"Base","Uniswap V4","uniswap-v4","74390558","681567525","2572324016","8328974","-57.48","0.32379179093276406","At risk","Monitor incentives","https://defillama.com/protocol/uniswap-v4","2026-09-20T12:00:00.165Z"
"Base","Metric V2","metric-v2","30601257","208141437","1248689933",,"127.37",,"Strong","Rebalance liquidity","https://defillama.com/protocol/metric-v2","2026-09-20T12:00:00.165Z"
"Base","Tessera V","tessera-v","26848797","222607728","941302790",,"62.63",,"Strong","Rebalance liquidity","https://defillama.com/protocol/tessera-v","2026-09-20T12:00:00.165Z"
"Base","Hanji Protocol","hanji-protocol","16400915","85187892","450143530","46715",,"0.010377801053810549","Strong","Improve fee efficiency","https://defillama.com/protocol/hanji-protocol","2026-09-20T12:00:00.165Z"
"Unichain","Uniswap V3","uniswap-v3","3972997","55276542","225205777","684101","140.62","0.30376707432331984","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-09-20T12:00:00.165Z"
"Unichain","Uniswap V4","uniswap-v4","2821598","36082421","160100134","130729","131.24","0.08165452253775128","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-09-20T12:00:00.165Z"
"Unichain","Velodrome V3","velodrome-v3","166207","2780944","9305733","1816.9900000000002","60.92","0.01952549036169424","Strong","Improve fee efficiency","https://defillama.com/protocol/velodrome-v3","2026-09-20T12:00:00.165Z"
"Unichain","EulerSwap","eulerswap","87","6935.24","24543.53","0.42000000000000004","1034.29","0.001711245285417379","At risk","Grow TVL","https://defillama.com/protocol/eulerswap","2026-09-20T12:00:00.165Z"
"Unichain","Curve DEX","curve-dex","0","1.02","5.63","0.13",,"2.3090586145648313","At risk","Grow TVL","https://defillama.com/protocol/curve-dex","2026-09-20T12:00:00.165Z"
"Unichain","1inch Aqua","1inch-aqua","0","0.31","2.02","0.02",,"0.9900990099009901","At risk","Grow TVL","https://defillama.com/protocol/1inch-aqua","2026-09-20T12:00:00.165Z"
"Mode","KIM Exchange V3","kim-exchange-v3","930","44588","145514.2","109.57000000000001","1243.93","0.0752984932054741","At risk","Grow TVL","https://defillama.com/protocol/kim-exchange-v3","2026-09-20T12:00:00.165Z"
"Mode","MantisSwap","mantisswap","7.44","29966.37","101753.17",,,,"At risk","Grow TVL","https://defillama.com/protocol/mantisswap","2026-09-20T12:00:00.165Z"
"Mode","SupSwap V3","supswap-v3","502","9547","37561.68","18.96","1232.27","0.05047697547074572","At risk","Grow TVL","https://defillama.com/protocol/supswap-v3","2026-09-20T12:00:00.165Z"
