network,dex,slug,volume24hUsd,volume7dUsd,volume30dUsd,fees30dUsd,change7dPct,feeToVolume30dPct,health,outcomeTarget,sourceUrl,updatedAt
"OP Mainnet","Velodrome V3","velodrome-v3","14984030","160012763","381397062","159528","75.86","0.041827275533653695","Strong","Rebalance liquidity","https://defillama.com/protocol/velodrome-v3","2026-08-26T07:42:42.155Z"
"OP Mainnet","Uniswap V3","uniswap-v3","4596635","57365419","108586517","249282","417.18","0.22956993822722946","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-08-26T07:42:42.155Z"
"OP Mainnet","WOOFi Swap","woofi-swap","1563151","9747267","37313129","3110","28.8","0.008334867869162085","Strong","Improve fee efficiency","https://defillama.com/protocol/woofi-swap","2026-08-26T07:42:42.155Z"
"OP Mainnet","Uniswap V4","uniswap-v4","1259033","14492763","26956740","31412.89","390.46","0.11653074518654703","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-08-26T07:42:42.155Z"
"OP Mainnet","Velodrome V2","velodrome-v2","336595","4182083","11823632","78781","28.39","0.6663011839340061","Strong","Rebalance liquidity","https://defillama.com/protocol/velodrome-v2","2026-08-26T07:42:42.155Z"
"OP Mainnet","Solidly V3","solidly-v3","224157","2295096","5970558","6.1800000000000015","93.27","0.00010350791333071384","Strong","Improve fee efficiency","https://defillama.com/protocol/solidly-v3","2026-08-26T07:42:42.155Z"
"OP Mainnet","Curve DEX","curve-dex","29882","1943426","3696230","889.4100000000001","-54.68","0.024062625972950818","At risk","Monitor incentives","https://defillama.com/protocol/curve-dex","2026-08-26T07:42:42.155Z"
"OP Mainnet","SushiSwap V3","sushiswap-v3","59463","886557","1667555","336.29","139.66","0.020166651174923767","Watch","Rebalance liquidity","https://defillama.com/protocol/sushiswap-v3","2026-08-26T07:42:42.155Z"
"OP Mainnet","Balancer V2","balancer-v2","6174","121230","321294","86.18","-35.02","0.026822785361693652","Watch","Monitor incentives","https://defillama.com/protocol/balancer-v2","2026-08-26T07:42:42.155Z"
"OP Mainnet","Beets DEX","beets-dex","13304","150365","289281","87.99","40.56","0.03041679197735074","Watch","Rebalance liquidity","https://defillama.com/protocol/beets-dex","2026-08-26T07:42:42.155Z"
"Base","Aerodrome Slipstream","aerodrome-slipstream","511286974","4323384618","12297905797","5363566","44.24","0.04361365332061992","Strong","Rebalance liquidity","https://defillama.com/protocol/aerodrome-slipstream","2026-08-26T07:42:42.155Z"
"Base","Uniswap V3","uniswap-v3","183914763","1825910106","3768752169","7459550","367.66","0.19793156104449594","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-08-26T07:42:42.155Z"
"Base","PancakeSwap AMM V3","pancakeswap-amm-v3","162338167","1544136421","3581521155","472459","107.08","0.013191573623414771","Strong","Improve fee efficiency","https://defillama.com/protocol/pancakeswap-amm-v3","2026-08-26T07:42:42.155Z"
"Base","Uniswap V4","uniswap-v4","58269077","460470069","1219846684","4135263","241.19","0.3389985851697409","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-08-26T07:42:42.155Z"
"Base","Metric V2","metric-v2","23970529","162055545","435106291",,"107.56",,"Strong","Rebalance liquidity","https://defillama.com/protocol/metric-v2","2026-08-26T07:42:42.155Z"
"Base","Tessera V","tessera-v","35118035","250222777","430485609",,"193.48",,"Strong","Rebalance liquidity","https://defillama.com/protocol/tessera-v","2026-08-26T07:42:42.155Z"
"Base","Hanji Protocol","hanji-protocol","10971837","140007652","239344677","23752","134.09","0.009923763627298049","Strong","Improve fee efficiency","https://defillama.com/protocol/hanji-protocol","2026-08-26T07:42:42.155Z"
"Unichain","Uniswap V3","uniswap-v3","10406413","83599891","156934449","456575","353.67","0.29093357316340407","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-08-26T07:42:42.155Z"
"Unichain","Uniswap V4","uniswap-v4","5626947","78907111","130789309","92821","173.21","0.07096986803409139","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-08-26T07:42:42.155Z"
"Unichain","Velodrome V3","velodrome-v3","345244","3176611","7258950","1311.81","115.06","0.018071621928791352","Strong","Improve fee efficiency","https://defillama.com/protocol/velodrome-v3","2026-08-26T07:42:42.155Z"
"Unichain","EulerSwap","eulerswap","217","12827","18262","0.26","27.65","0.001423721388675939","At risk","Grow TVL","https://defillama.com/protocol/eulerswap","2026-08-26T07:42:42.155Z"
"Unichain","Curve DEX","curve-dex","0","0.95","276.50999999999993","0.04",,"0.014466022928646344","At risk","Grow TVL","https://defillama.com/protocol/curve-dex","2026-08-26T07:42:42.155Z"
"Unichain","1inch Aqua","1inch-aqua","0.8","1.34","10.16","0.06",,"0.5905511811023622","At risk","Grow TVL","https://defillama.com/protocol/1inch-aqua","2026-08-26T07:42:42.155Z"
"Mode","KIM Exchange V3","kim-exchange-v3","597","22012","58358.56","80.9","36.93","0.1386257645836361","At risk","Grow TVL","https://defillama.com/protocol/kim-exchange-v3","2026-08-26T07:42:42.155Z"
"Mode","KIM Exchange V2","kim-exchange-v2","21.64","12386.01","22191.929999999997","64.55","-78.57","0.2908715014872524","At risk","Grow TVL","https://defillama.com/protocol/kim-exchange-v2","2026-08-26T07:42:42.155Z"
"Mode","SupSwap V3","supswap-v3","421","7566","17446.06","10.540000000000003","207.3","0.0604147870636694","At risk","Grow TVL","https://defillama.com/protocol/supswap-v3","2026-08-26T07:42:42.155Z"
"Mode","Velodrome V2","velodrome-v2","444","6526","12099.29","31.069999999999993","436.49","0.25679192746020624","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v2","2026-08-26T07:42:42.155Z"
"Mode","Velodrome V3","velodrome-v3","1.54","1003","12065.509999999997","7.619999999999999","-99.81","0.06315522510030658","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v3","2026-08-26T07:42:42.155Z"
"Mode","SwapMode V2","swapmode-v2","97.11","4438","8185.0999999999985","20.529999999999998","-18.39","0.2508216148855848","At risk","Grow TVL","https://defillama.com/protocol/swapmode-v2","2026-08-26T07:42:42.155Z"
"Mode","MantisSwap","mantisswap","46","1698","1708",,,,"At risk","Grow TVL","https://defillama.com/protocol/mantisswap","2026-08-26T07:42:42.155Z"
"Zora","Uniswap V2","uniswap-v2","9.34","659.8499999999999","1048.6699999999998","1.9300000000000004","170.72","0.18404264449254776","At risk","Grow TVL","https://defillama.com/protocol/uniswap-v2","2026-08-26T07:42:42.155Z"
"Zora","Uniswap V4","uniswap-v4","2.02","39.73","71.02","0.06","210.77","0.08448324415657561","At risk","Grow TVL","https://defillama.com/protocol/uniswap-v4","2026-08-26T07:42:42.155Z"
