network,dex,slug,volume24hUsd,volume7dUsd,volume30dUsd,fees30dUsd,change7dPct,feeToVolume30dPct,health,outcomeTarget,sourceUrl,updatedAt
"OP Mainnet","Velodrome V3","velodrome-v3","25464466","102487239","460424570","198149","56.45","0.04303614813605625","Strong","Rebalance liquidity","https://defillama.com/protocol/velodrome-v3","2026-09-12T11:27:02.652Z"
"OP Mainnet","Uniswap V3","uniswap-v3","8214687","21677526","123205563","290278","91.45","0.23560462119717762","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-09-12T11:27:02.652Z"
"OP Mainnet","WOOFi Swap","woofi-swap","2677604","11904892","44160199","2628","65.41","0.005951060139017942","Strong","Improve fee efficiency","https://defillama.com/protocol/woofi-swap","2026-09-12T11:27:02.652Z"
"OP Mainnet","Uniswap V4","uniswap-v4","1652475","6331567","32278883","50505.89","78.96","0.15646727924259338","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-09-12T11:27:02.652Z"
"OP Mainnet","Velodrome V2","velodrome-v2","402864","2428699","12093090","89998","6.8","0.7442101233018195","Strong","Rebalance liquidity","https://defillama.com/protocol/velodrome-v2","2026-09-12T11:27:02.652Z"
"OP Mainnet","Solidly V3","solidly-v3","519394","1434520","6730417","6.9","84.13","0.00010251965071406423","Strong","Improve fee efficiency","https://defillama.com/protocol/solidly-v3","2026-09-12T11:27:02.652Z"
"OP Mainnet","Curve DEX","curve-dex","229560","1323206","5793288","1418.06","35.13","0.024477636879091803","Strong","Rebalance liquidity","https://defillama.com/protocol/curve-dex","2026-09-12T11:27:02.652Z"
"OP Mainnet","SushiSwap V3","sushiswap-v3","140605","339584","2253838","486.50000000000006","-30.45","0.021585402322615913","Watch","Monitor incentives","https://defillama.com/protocol/sushiswap-v3","2026-09-12T11:27:02.652Z"
"OP Mainnet","DODO AMM","dodo-amm","4971","508878","719158.28","103",,"0.014322299118908845","Watch","Improve fee efficiency","https://defillama.com/protocol/dodo-amm","2026-09-12T11:27:02.652Z"
"OP Mainnet","Velodrome V1","velodrome-v1","17861","88828","413922","193.53","3.55","0.04675518575963587","Watch","Rebalance liquidity","https://defillama.com/protocol/velodrome-v1","2026-09-12T11:27:02.652Z"
"Base","Aerodrome Slipstream","aerodrome-slipstream","437229822","3132031926","13677945656","15020778","-14.67","0.10981750021364464","Watch","Rebalance liquidity","https://defillama.com/protocol/aerodrome-slipstream","2026-09-12T11:27:02.652Z"
"Base","Uniswap V3","uniswap-v3","258015073","1016831800","4581596418","10036209","58.36","0.2190548464847346","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-09-12T11:27:02.652Z"
"Base","PancakeSwap AMM V3","pancakeswap-amm-v3","143109413","670306037","3717956975","465297","29.64","0.012514857033814922","Strong","Improve fee efficiency","https://defillama.com/protocol/pancakeswap-amm-v3","2026-09-12T11:27:02.652Z"
"Base","Uniswap V4","uniswap-v4","205992370","830082752","2009155781","8275649","231.27","0.41189683140851485","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-09-12T11:27:02.652Z"
"Base","Metric V2","metric-v2","20288970","399683954","1136385579",,"-58.58",,"At risk","Monitor incentives","https://defillama.com/protocol/metric-v2","2026-09-12T11:27:02.652Z"
"Base","Tessera V","tessera-v","38847310","228572084","817037173",,"4.59",,"Strong","Rebalance liquidity","https://defillama.com/protocol/tessera-v","2026-09-12T11:27:02.652Z"
"Base","Hanji Protocol","hanji-protocol","18189459","111403227","416519585","41238","5.26","0.00990061487744928","Strong","Improve fee efficiency","https://defillama.com/protocol/hanji-protocol","2026-09-12T11:27:02.652Z"
"Unichain","Uniswap V3","uniswap-v3","9576608","41546931","199545095","596540","47.17","0.2989499691786461","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-09-12T11:27:02.652Z"
"Unichain","Uniswap V4","uniswap-v4","8189849","28637633","160140746","118912","47.14","0.0742546809417261","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-09-12T11:27:02.652Z"
"Unichain","Velodrome V3","velodrome-v3","460075","1827826","8215970","1555.04","42.61","0.018927040872836684","Strong","Improve fee efficiency","https://defillama.com/protocol/velodrome-v3","2026-09-12T11:27:02.652Z"
"Unichain","EulerSwap","eulerswap","2650","5331","25576.620000000003","0.39000000000000007","622.07","0.0015248300987386137","At risk","Grow TVL","https://defillama.com/protocol/eulerswap","2026-09-12T11:27:02.652Z"
"Unichain","Curve DEX","curve-dex","0.02","0.03","5.26","0.13","-94.74","2.471482889733841","At risk","Grow TVL","https://defillama.com/protocol/curve-dex","2026-09-12T11:27:02.652Z"
"Unichain","1inch Aqua","1inch-aqua","0.37","0.37","1.71","0.02",,"1.169590643274854","At risk","Grow TVL","https://defillama.com/protocol/1inch-aqua","2026-09-12T11:27:02.652Z"
