network,dex,slug,volume24hUsd,volume7dUsd,volume30dUsd,fees30dUsd,change7dPct,feeToVolume30dPct,health,outcomeTarget,sourceUrl,updatedAt
"OP Mainnet","Velodrome V3","velodrome-v3","9612588","87638320","325658519","131156","-7.28","0.04027408845398575","Strong","Rebalance liquidity","https://defillama.com/protocol/velodrome-v3","2026-08-01T09:03:58.575Z"
"OP Mainnet","Uniswap V3","uniswap-v3","2522183","22832713","101097399","231158","-11.08","0.22864881024288272","Watch","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-08-01T09:03:58.575Z"
"OP Mainnet","WOOFi Swap","woofi-swap","1479269","8929804","41140195","3559","8.22","0.008650906977956715","Strong","Improve fee efficiency","https://defillama.com/protocol/woofi-swap","2026-08-01T09:03:58.575Z"
"OP Mainnet","Uniswap V4","uniswap-v4","719203","6247543","23343168","25122","-6.52","0.10762035384400268","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-08-01T09:03:58.575Z"
"OP Mainnet","Velodrome V2","velodrome-v2","815428","3730499","8631945","88735.74","304.55","1.0279924165411156","Strong","Rebalance liquidity","https://defillama.com/protocol/velodrome-v2","2026-08-01T09:03:58.575Z"
"OP Mainnet","Solidly V3","solidly-v3","161092","1409124","6320880","1.41","-3.23","0.000022307020541443595","Strong","Improve fee efficiency","https://defillama.com/protocol/solidly-v3","2026-08-01T09:03:58.575Z"
"OP Mainnet","Curve DEX","curve-dex","6125","552919","2897386","437.34","-89.75","0.015094295340696751","At risk","Monitor incentives","https://defillama.com/protocol/curve-dex","2026-08-01T09:03:58.575Z"
"OP Mainnet","SushiSwap V3","sushiswap-v3","71125","371613","1483922","342.76","97.73","0.023098249099346192","Watch","Rebalance liquidity","https://defillama.com/protocol/sushiswap-v3","2026-08-01T09:03:58.575Z"
"OP Mainnet","Swaap Maker V2","swaap-maker-v2","0","47378","1400202",,"-100",,"At risk","Monitor incentives","https://defillama.com/protocol/swaap-maker-v2","2026-08-01T09:03:58.575Z"
"OP Mainnet","Beets DEX","beets-dex","0","52692","419384","55.11000000000001",,"0.013140701600442556","At risk","Improve fee efficiency","https://defillama.com/protocol/beets-dex","2026-08-01T09:03:58.575Z"
