network,dex,slug,volume24hUsd,volume7dUsd,volume30dUsd,fees30dUsd,change7dPct,feeToVolume30dPct,health,outcomeTarget,sourceUrl,updatedAt
"OP Mainnet","Velodrome V3","velodrome-v3","5618118","64131692","304908833","126241","31.59","0.04140286745973017","Strong","Rebalance liquidity","https://defillama.com/protocol/velodrome-v3","2026-06-21T13:26:22.579Z"
"OP Mainnet","Uniswap V3","uniswap-v3","2627057","33022191","207766990","463026","78.43","0.22285830872363316","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-06-21T13:26:22.579Z"
"OP Mainnet","Uniswap V4","uniswap-v4","480496","5585813","25062640","16087","56.84","0.06418717262028262","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-06-21T13:26:22.579Z"
"OP Mainnet","Velodrome V2","velodrome-v2","267267","2288024","11788478","26633","18.15","0.22592399120565013","Strong","Rebalance liquidity","https://defillama.com/protocol/velodrome-v2","2026-06-21T13:26:22.579Z"
"OP Mainnet","Solidly V3","solidly-v3","51480","987502","6460867",,"25.9",,"Watch","Rebalance liquidity","https://defillama.com/protocol/solidly-v3","2026-06-21T13:26:22.579Z"
"OP Mainnet","WOOFi Swap","woofi-swap","563189","5334290","5576450","1051","350.08","0.018847115996736274","Strong","Improve fee efficiency","https://defillama.com/protocol/woofi-swap","2026-06-21T13:26:22.579Z"
"OP Mainnet","Curve DEX","curve-dex","55796","490177","4159246","1291","-35.54","0.0310392797156023","Watch","Monitor incentives","https://defillama.com/protocol/curve-dex","2026-06-21T13:26:22.579Z"
"OP Mainnet","SushiSwap V3","sushiswap-v3","9862","94651","1063313","458","7.57","0.04307292396500372","Watch","Rebalance liquidity","https://defillama.com/protocol/sushiswap-v3","2026-06-21T13:26:22.579Z"
"OP Mainnet","Beets DEX","beets-dex","8634","183142","790275","263","96.14","0.033279554585429125","Watch","Rebalance liquidity","https://defillama.com/protocol/beets-dex","2026-06-21T13:26:22.579Z"
"OP Mainnet","Balancer V2","balancer-v2","6282","178673","760756","258","45.55","0.033913633280578795","Watch","Rebalance liquidity","https://defillama.com/protocol/balancer-v2","2026-06-21T13:26:22.579Z"
"Base","Aerodrome Slipstream","aerodrome-slipstream","283379232","2876678376","16963273480","7998641","21.6","0.04715269732242742","Strong","Rebalance liquidity","https://defillama.com/protocol/aerodrome-slipstream","2026-06-21T13:26:22.579Z"
"Base","Uniswap V4","uniswap-v4","166988843","1710061569","7103918619","11637306","110.52","0.16381530566629934","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-06-21T13:26:22.579Z"
"Base","PancakeSwap AMM V3","pancakeswap-amm-v3","57308011","644446030","3821045493","575832","4.37","0.015070011625218828","Strong","Improve fee efficiency","https://defillama.com/protocol/pancakeswap-amm-v3","2026-06-21T13:26:22.579Z"
"Base","Uniswap V3","uniswap-v3","55127284","641133927","3325797500","10548538","124.32","0.3171731892876821","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-06-21T13:26:22.579Z"
"Base","Metric","metric","8892473","80447041","989780689",,"-35.4",,"Watch","Monitor incentives","https://defillama.com/protocol/metric","2026-06-21T13:26:22.579Z"
"Base","Tessera V","tessera-v","5210587","80823313","554534661",,"-67.47",,"At risk","Monitor incentives","https://defillama.com/protocol/tessera-v","2026-06-21T13:26:22.579Z"
"Base","Aerodrome V1","aerodrome-v1","11284907","86167872","349250917","1567452","34.36","0.4488039755096763","Strong","Rebalance liquidity","https://defillama.com/protocol/aerodrome-v1","2026-06-21T13:26:22.579Z"
"Unichain","Uniswap V4","uniswap-v4","3209074","46416166","236311097","158340","22.13","0.06700489397668871","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-06-21T13:26:22.579Z"
"Unichain","Uniswap V3","uniswap-v3","3485462","44213279","70104738","340916","25.39","0.48629523442481165","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-06-21T13:26:22.579Z"
"Unichain","Velodrome V3","velodrome-v3","117844","1395678","7676734","1277","193.15","0.01663467823686479","Strong","Improve fee efficiency","https://defillama.com/protocol/velodrome-v3","2026-06-21T13:26:22.579Z"
"Unichain","EulerSwap","eulerswap","224","14403","34285","0","-70.68","0","At risk","Grow TVL","https://defillama.com/protocol/eulerswap","2026-06-21T13:26:22.579Z"
"Unichain","Curve DEX","curve-dex","0","2549","23601","322",,"1.3643489682640566","At risk","Grow TVL","https://defillama.com/protocol/curve-dex","2026-06-21T13:26:22.579Z"
"Mode","KIM Exchange V3","kim-exchange-v3","20317","49873","128075","60","4097.73","0.046847550263517466","Watch","Grow TVL","https://defillama.com/protocol/kim-exchange-v3","2026-06-21T13:26:22.579Z"
"Mode","Velodrome V3","velodrome-v3","2527","22444","111241","82","220.28","0.07371382853444323","Watch","Grow TVL","https://defillama.com/protocol/velodrome-v3","2026-06-21T13:26:22.579Z"
"Mode","KIM Exchange V2","kim-exchange-v2","261","4156","19966","61","267.61","0.30551938295101677","At risk","Grow TVL","https://defillama.com/protocol/kim-exchange-v2","2026-06-21T13:26:22.579Z"
"Mode","Velodrome V2","velodrome-v2","556","4367","13794","0","461.62","0","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v2","2026-06-21T13:26:22.579Z"
"Mode","SwapMode V2","swapmode-v2","247","2591","12164","35","448.89","0.28773429792831307","At risk","Grow TVL","https://defillama.com/protocol/swapmode-v2","2026-06-21T13:26:22.579Z"
"Mode","SupSwap V3","supswap-v3","79","371","4027","0","690","0","At risk","Grow TVL","https://defillama.com/protocol/supswap-v3","2026-06-21T13:26:22.579Z"
"Mode","MantisSwap","mantisswap","0","163","3757",,,,"At risk","Grow TVL","https://defillama.com/protocol/mantisswap","2026-06-21T13:26:22.579Z"
"Zora","Uniswap V2","uniswap-v2","30","402","1669","1","2900","0.05991611743559017","At risk","Grow TVL","https://defillama.com/protocol/uniswap-v2","2026-06-21T13:26:22.579Z"
"Zora","Uniswap V4","uniswap-v4","2","22","103","0",,"0","At risk","Grow TVL","https://defillama.com/protocol/uniswap-v4","2026-06-21T13:26:22.579Z"
