network,dex,slug,volume24hUsd,volume7dUsd,volume30dUsd,fees30dUsd,change7dPct,feeToVolume30dPct,health,outcomeTarget,sourceUrl,updatedAt
"OP Mainnet","Velodrome V3","velodrome-v3","11214496","63305597","274554259","126763","68.67","0.04617047299200702","Strong","Rebalance liquidity","https://defillama.com/protocol/velodrome-v3","2026-07-13T16:15:32.173Z"
"OP Mainnet","Uniswap V3","uniswap-v3","4155454","22890180","129531827","300622","63.44","0.23208350176362447","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-07-13T16:15:32.173Z"
"OP Mainnet","WOOFi Swap","woofi-swap","1077740","7969391","31380018","3932","21.69","0.012530266872377193","Strong","Improve fee efficiency","https://defillama.com/protocol/woofi-swap","2026-07-13T16:15:32.173Z"
"OP Mainnet","Uniswap V4","uniswap-v4","566940","4804877","20379174","28771","42.29","0.14117844030381213","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-07-13T16:15:32.173Z"
"OP Mainnet","Velodrome V2","velodrome-v2","318524","1871422","5591755","87257","97.98","1.5604582103471987","Strong","Rebalance liquidity","https://defillama.com/protocol/velodrome-v2","2026-07-13T16:15:32.173Z"
"OP Mainnet","Solidly V3","solidly-v3","214322","1635223","4441073",,"72.96",,"Strong","Rebalance liquidity","https://defillama.com/protocol/solidly-v3","2026-07-13T16:15:32.173Z"
"OP Mainnet","Curve DEX","curve-dex","57714","506874","3007946","471","-16.29","0.01565852578470491","Watch","Improve fee efficiency","https://defillama.com/protocol/curve-dex","2026-07-13T16:15:32.173Z"
"OP Mainnet","SushiSwap V3","sushiswap-v3","45860","331205","1163219","320",,"0.02750986701558348","Watch","Rebalance liquidity","https://defillama.com/protocol/sushiswap-v3","2026-07-13T16:15:32.173Z"
"OP Mainnet","Beets DEX","beets-dex","7889","87600","756045","84","11.05","0.011110449774814991","Watch","Improve fee efficiency","https://defillama.com/protocol/beets-dex","2026-07-13T16:15:32.173Z"
"OP Mainnet","Velodrome V1","velodrome-v1","12602","74054","662063","242","101.02","0.036552412685801804","Watch","Rebalance liquidity","https://defillama.com/protocol/velodrome-v1","2026-07-13T16:15:32.173Z"
"Base","Aerodrome Slipstream","aerodrome-slipstream","357754522","2710796634","12183624253","6072053","23.06","0.04983782225970129","Strong","Rebalance liquidity","https://defillama.com/protocol/aerodrome-slipstream","2026-07-13T16:15:32.173Z"
"Base","Uniswap V4","uniswap-v4","244133132","1311256674","5174021155","5105506","343.44","0.09867578517853973","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-07-13T16:15:32.173Z"
"Base","Uniswap V3","uniswap-v3","125102844","567803371","2662074790","7658199","160.7","0.2876778304188816","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-07-13T16:15:32.173Z"
"Base","PancakeSwap AMM V3","pancakeswap-amm-v3","64194223","558310247","2547795031","384108","4.3","0.015076095028305283","Strong","Improve fee efficiency","https://defillama.com/protocol/pancakeswap-amm-v3","2026-07-13T16:15:32.173Z"
"Base","Tessera V","tessera-v","1761885","45446650","305686899",,"6.22",,"Strong","Rebalance liquidity","https://defillama.com/protocol/tessera-v","2026-07-13T16:15:32.173Z"
"Base","Metric","metric","5517282","46763127","298766022",,"-2.96",,"Strong","Rebalance liquidity","https://defillama.com/protocol/metric","2026-07-13T16:15:32.173Z"
"Base","Aerodrome V1","aerodrome-v1","4062198","51287985","279441388","1358691","-35.02","0.48621680908627607","Watch","Monitor incentives","https://defillama.com/protocol/aerodrome-v1","2026-07-13T16:15:32.173Z"
"Unichain","Uniswap V3","uniswap-v3","3831775","23528320","145334490","444055","66.11","0.30553999948670135","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-07-13T16:15:32.173Z"
"Unichain","Uniswap V4","uniswap-v4","3852872","22558102","142317755","95092","67.12","0.06681668074373433","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-07-13T16:15:32.173Z"
"Unichain","Velodrome V3","velodrome-v3","232185","1605748","6576168","1207","107.27","0.018354153969302487","Strong","Improve fee efficiency","https://defillama.com/protocol/velodrome-v3","2026-07-13T16:15:32.173Z"
"Unichain","EulerSwap","eulerswap","382","3866","22980","0","29.05","0","At risk","Grow TVL","https://defillama.com/protocol/eulerswap","2026-07-13T16:15:32.173Z"
"Unichain","Curve DEX","curve-dex","0","0","5393","1021",,"18.93194882254775","At risk","Grow TVL","https://defillama.com/protocol/curve-dex","2026-07-13T16:15:32.173Z"
"Mode","KIM Exchange V3","kim-exchange-v3","2067","9886","90667","89","1061.24","0.09816140381836833","Watch","Grow TVL","https://defillama.com/protocol/kim-exchange-v3","2026-07-13T16:15:32.173Z"
"Mode","Velodrome V3","velodrome-v3","132","2322","40319","32","4300","0.07936704779384408","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v3","2026-07-13T16:15:32.173Z"
"Mode","KIM Exchange V2","kim-exchange-v2","1431","7162","23555","73","1472.53","0.3099129696455105","At risk","Grow TVL","https://defillama.com/protocol/kim-exchange-v2","2026-07-13T16:15:32.173Z"
"Mode","SupSwap V3","supswap-v3","432","3528","10376","5","1628","0.0481881264456438","At risk","Grow TVL","https://defillama.com/protocol/supswap-v3","2026-07-13T16:15:32.173Z"
"Mode","SwapMode V2","swapmode-v2","298","2206","8647","28","1254.55","0.3238117266103851","At risk","Grow TVL","https://defillama.com/protocol/swapmode-v2","2026-07-13T16:15:32.173Z"
"Mode","Velodrome V2","velodrome-v2","101","927","5823","2","197.06","0.03434655675768504","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v2","2026-07-13T16:15:32.173Z"
"Mode","MantisSwap","mantisswap","134","201","1214",,"1118.18",,"At risk","Grow TVL","https://defillama.com/protocol/mantisswap","2026-07-13T16:15:32.173Z"
"Zora","Uniswap V2","uniswap-v2","43","229","1548","0","207.14","0","At risk","Grow TVL","https://defillama.com/protocol/uniswap-v2","2026-07-13T16:15:32.173Z"
"Zora","Uniswap V4","uniswap-v4","3","9","84","0","200","0","At risk","Grow TVL","https://defillama.com/protocol/uniswap-v4","2026-07-13T16:15:32.173Z"
