network,dex,slug,volume24hUsd,volume7dUsd,volume30dUsd,fees30dUsd,change7dPct,feeToVolume30dPct,health,outcomeTarget,sourceUrl,updatedAt
"OP Mainnet","Velodrome V3","velodrome-v3","21199728","115947249","500503897","214629","28.89","0.04288258318995666","Strong","Rebalance liquidity","https://defillama.com/protocol/velodrome-v3","2026-09-17T12:24:31.412Z"
"OP Mainnet","Uniswap V3","uniswap-v3","7126310","33907571","139998656","337187","111.05","0.24085016930448247","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-09-17T12:24:31.412Z"
"OP Mainnet","WOOFi Swap","woofi-swap","1671712","13248631","47469700","2253","6.66","0.0047461854614627855","Strong","Improve fee efficiency","https://defillama.com/protocol/woofi-swap","2026-09-17T12:24:31.412Z"
"OP Mainnet","Uniswap V4","uniswap-v4","1306589","6645438","35219423","57824","86.48","0.16418213325073497","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-09-17T12:24:31.412Z"
"OP Mainnet","Velodrome V2","velodrome-v2","1082632","2906580","13418560","102014","353.96","0.7602455106956335","Strong","Rebalance liquidity","https://defillama.com/protocol/velodrome-v2","2026-09-17T12:24:31.412Z"
"OP Mainnet","Solidly V3","solidly-v3","559661","2088295","7682830","7.879999999999997","149.36","0.0001025663720269744","Strong","Improve fee efficiency","https://defillama.com/protocol/solidly-v3","2026-09-17T12:24:31.412Z"
"OP Mainnet","Curve DEX","curve-dex","279668","1258879","6395785","1553","60.43","0.024281616721012353","Strong","Rebalance liquidity","https://defillama.com/protocol/curve-dex","2026-09-17T12:24:31.412Z"
"OP Mainnet","SushiSwap V3","sushiswap-v3","75629","530127","2523426","561.3900000000001","105.41","0.022247135442053784","Watch","Rebalance liquidity","https://defillama.com/protocol/sushiswap-v3","2026-09-17T12:24:31.412Z"
"OP Mainnet","DODO AMM","dodo-amm","1.69","30171.71","744358.75","263.95","-100","0.035460052024645375","At risk","Monitor incentives","https://defillama.com/protocol/dodo-amm","2026-09-17T12:24:31.412Z"
"OP Mainnet","Velodrome V1","velodrome-v1","17313","87076","456308","214.47000000000003","52.82","0.04700114834716902","Watch","Rebalance liquidity","https://defillama.com/protocol/velodrome-v1","2026-09-17T12:24:31.412Z"
"Base","Aerodrome Slipstream","aerodrome-slipstream","446786040","2687267185","13871721727","15722791","-21.63","0.11334419266353267","Watch","Monitor incentives","https://defillama.com/protocol/aerodrome-slipstream","2026-09-17T12:24:31.412Z"
"Base","Uniswap V3","uniswap-v3","234110407","1165348765","5066528897","11158652","38.42","0.2202425413305602","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-09-17T12:24:31.412Z"
"Base","PancakeSwap AMM V3","pancakeswap-amm-v3","113464682","685753241","3801843428","481862","7.88","0.012674430421073092","Strong","Improve fee efficiency","https://defillama.com/protocol/pancakeswap-amm-v3","2026-09-17T12:24:31.412Z"
"Base","Uniswap V4","uniswap-v4","114926043","1052546345","2452167128","8400449","-36.79","0.3425724496540107","Watch","Monitor incentives","https://defillama.com/protocol/uniswap-v4","2026-09-17T12:24:31.412Z"
"Base","Metric V2","metric-v2","24367628","180419496","1204991313",,"-57.34",,"At risk","Monitor incentives","https://defillama.com/protocol/metric-v2","2026-09-17T12:24:31.412Z"
"Base","Tessera V","tessera-v","23822073","224755947","927230942",,"-30.39",,"Watch","Monitor incentives","https://defillama.com/protocol/tessera-v","2026-09-17T12:24:31.412Z"
"Base","Hanji Protocol","hanji-protocol","5995381","76332852","441606002","45797","-68.3","0.010370556512499575","At risk","Monitor incentives","https://defillama.com/protocol/hanji-protocol","2026-09-17T12:24:31.412Z"
"Unichain","Uniswap V3","uniswap-v3","10558326","51494140","222351754","666716","65.27","0.29984742103720935","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-09-17T12:24:31.412Z"
"Unichain","Uniswap V4","uniswap-v4","5800320","33401684","174633795","131913","46.99","0.07553692571360543","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-09-17T12:24:31.412Z"
"Unichain","Velodrome V3","velodrome-v3","710736","2687433","9635206","1799.3200000000002","149.83","0.018674432077529016","Strong","Improve fee efficiency","https://defillama.com/protocol/velodrome-v3","2026-09-17T12:24:31.412Z"
"Unichain","EulerSwap","eulerswap","234","8666.91","29161.530000000002","0.4600000000000001","-56.67","0.0015774206634562727","At risk","Grow TVL","https://defillama.com/protocol/eulerswap","2026-09-17T12:24:31.412Z"
"Unichain","Curve DEX","curve-dex","0.15","1.04","6.2","0.13","1400","2.0967741935483875","At risk","Grow TVL","https://defillama.com/protocol/curve-dex","2026-09-17T12:24:31.412Z"
"Unichain","1inch Aqua","1inch-aqua","0","0.6799999999999999","2.02","0.02",,"0.9900990099009901","At risk","Grow TVL","https://defillama.com/protocol/1inch-aqua","2026-09-17T12:24:31.412Z"
"Mode","KIM Exchange V3","kim-exchange-v3","2465","38798.2","144544.2","126.77000000000002","11.59","0.08770327692152298","Watch","Grow TVL","https://defillama.com/protocol/kim-exchange-v3","2026-09-17T12:24:31.412Z"
"Mode","MantisSwap","mantisswap","26","30054","102121.8",,"2500",,"At risk","Grow TVL","https://defillama.com/protocol/mantisswap","2026-09-17T12:24:31.412Z"
"Mode","KIM Exchange V2","kim-exchange-v2","130","13374.64","38944.77","113.36","-56.81","0.29107887914089625","At risk","Grow TVL","https://defillama.com/protocol/kim-exchange-v2","2026-09-17T12:24:31.412Z"
"Mode","SupSwap V3","supswap-v3","186","13202.68","37529.68","18.94","-53.15","0.05046672393689475","At risk","Grow TVL","https://defillama.com/protocol/supswap-v3","2026-09-17T12:24:31.412Z"
"Mode","SwapMode V2","swapmode-v2","29.16","6351.12","19966.17","53.93","-92.2","0.27010688579732617","At risk","Grow TVL","https://defillama.com/protocol/swapmode-v2","2026-09-17T12:24:31.412Z"
"Mode","Velodrome V2","velodrome-v2","32.36","1347.21","13867.32","34.97999999999999","-92.66","0.25224773063576805","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v2","2026-09-17T12:24:31.412Z"
"Mode","Velodrome V3","velodrome-v3","83.6","536.4","2719.63","1.36","130.05","0.05000680239591415","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v3","2026-09-17T12:24:31.412Z"
"Zora","Uniswap V2","uniswap-v2","0","55.16","841.26","1.2800000000000002",,"0.1521527232960084","At risk","Grow TVL","https://defillama.com/protocol/uniswap-v2","2026-09-17T12:24:31.412Z"
"Zora","Uniswap V4","uniswap-v4","4.57","15.879999999999999","66.68","0.13999999999999999","444.05","0.2099580083983203","At risk","Grow TVL","https://defillama.com/protocol/uniswap-v4","2026-09-17T12:24:31.412Z"
