network,dex,slug,volume24hUsd,volume7dUsd,volume30dUsd,fees30dUsd,change7dPct,feeToVolume30dPct,health,outcomeTarget,sourceUrl,updatedAt
"OP Mainnet","Velodrome V3","velodrome-v3","15704805","128911916","477844621","215173","-24.79","0.04502990941902849","Watch","Monitor incentives","https://defillama.com/protocol/velodrome-v3","2026-09-24T12:31:36.492Z"
"OP Mainnet","Uniswap V3","uniswap-v3","5202142","34032209","129004044","328284","-25.67","0.25447574341157864","Watch","Monitor incentives","https://defillama.com/protocol/uniswap-v3","2026-09-24T12:31:36.492Z"
"OP Mainnet","WOOFi Swap","woofi-swap","0","11204941","49276930","791","-100","0.00160521363648263","At risk","Monitor incentives","https://defillama.com/protocol/woofi-swap","2026-09-24T12:31:36.492Z"
"OP Mainnet","Uniswap V4","uniswap-v4","552874","7087589","28928707","51263","-57.69","0.17720460164361995","At risk","Monitor incentives","https://defillama.com/protocol/uniswap-v4","2026-09-24T12:31:36.492Z"
"OP Mainnet","Velodrome V2","velodrome-v2","448600","3908650","13271612","108215","-53.45","0.8153870079987269","At risk","Monitor incentives","https://defillama.com/protocol/velodrome-v2","2026-09-24T12:31:36.492Z"
"OP Mainnet","Solidly V3","solidly-v3","432120","3878963","9424384","9.399999999999997","-10.84","0.00009974126690932794","Watch","Improve fee efficiency","https://defillama.com/protocol/solidly-v3","2026-09-24T12:31:36.492Z"
"OP Mainnet","Curve DEX","curve-dex","50338","2131464","6698088","1686","-82","0.025171362335042476","At risk","Monitor incentives","https://defillama.com/protocol/curve-dex","2026-09-24T12:31:36.492Z"
"OP Mainnet","SushiSwap V3","sushiswap-v3","77031","447715","2123832","578.0900000000001","1.79","0.027219196245277414","Watch","Rebalance liquidity","https://defillama.com/protocol/sushiswap-v3","2026-09-24T12:31:36.492Z"
"OP Mainnet","DODO AMM","dodo-amm","0","68","744420.1699999999","268.30999999999995","-100","0.03604281705585704","At risk","Monitor incentives","https://defillama.com/protocol/dodo-amm","2026-09-24T12:31:36.492Z"
"OP Mainnet","Velodrome V1","velodrome-v1","19155","147735","455343","218.89999999999998","4.55","0.048073649973756044","Watch","Rebalance liquidity","https://defillama.com/protocol/velodrome-v1","2026-09-24T12:31:36.492Z"
"Base","Aerodrome Slipstream","aerodrome-slipstream","538579514","3110053468","12857938110","15999453","12.63","0.12443249347698097","Strong","Rebalance liquidity","https://defillama.com/protocol/aerodrome-slipstream","2026-09-24T12:31:36.492Z"
