network,dex,slug,volume24hUsd,volume7dUsd,volume30dUsd,fees30dUsd,change7dPct,feeToVolume30dPct,health,outcomeTarget,sourceUrl,updatedAt
"OP Mainnet","Velodrome V3","velodrome-v3","21102571","142507363","386816303","164204","-22.11","0.04245012392872179","Watch","Monitor incentives","https://defillama.com/protocol/velodrome-v3","2026-08-28T19:14:05.802Z"
"OP Mainnet","Uniswap V3","uniswap-v3","4819795","49876760","107593058","245927","-16.16","0.22857143813125938","Watch","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-08-28T19:14:05.802Z"
"OP Mainnet","WOOFi Swap","woofi-swap","1908057","13084383","37994980","3066",,"0.008069487074345086","Strong","Improve fee efficiency","https://defillama.com/protocol/woofi-swap","2026-08-28T19:14:05.802Z"
"OP Mainnet","Uniswap V4","uniswap-v4","1342890","12087514","27262209","32368.89","-33.14","0.11873172126293947","Watch","Monitor incentives","https://defillama.com/protocol/uniswap-v4","2026-08-28T19:14:05.802Z"
"OP Mainnet","Velodrome V2","velodrome-v2","327278","3534545","11997634","81186","-31.61","0.6766834194141945","Watch","Monitor incentives","https://defillama.com/protocol/velodrome-v2","2026-08-28T19:14:05.802Z"
"OP Mainnet","Solidly V3","solidly-v3","301462","1882033","5971151","6.18","-17.93","0.0001034976338732683","Watch","Improve fee efficiency","https://defillama.com/protocol/solidly-v3","2026-08-28T19:14:05.802Z"
"OP Mainnet","Curve DEX","curve-dex","144600","2097206","4299749","971.4100000000001","-48.89","0.022592248989417755","Watch","Monitor incentives","https://defillama.com/protocol/curve-dex","2026-08-28T19:14:05.802Z"
"OP Mainnet","SushiSwap V3","sushiswap-v3","52556","588069","1603694","325.79","-59.84","0.020314972806532917","At risk","Monitor incentives","https://defillama.com/protocol/sushiswap-v3","2026-08-28T19:14:05.802Z"
"OP Mainnet","Balancer V2","balancer-v2","6561","73768","313635","86.24000000000001","-85.16","0.02749693114607745","At risk","Monitor incentives","https://defillama.com/protocol/balancer-v2","2026-08-28T19:14:05.802Z"
"OP Mainnet","Velodrome V1","velodrome-v1","14292","133694","289880","133.65000000000003","-23.81","0.0461052849454947","Watch","Monitor incentives","https://defillama.com/protocol/velodrome-v1","2026-08-28T19:14:05.802Z"
"Base","Aerodrome Slipstream","aerodrome-slipstream","523395763","4034621232","12361197343","5544341","-16.06","0.04485278283450183","Watch","Rebalance liquidity","https://defillama.com/protocol/aerodrome-slipstream","2026-08-28T19:14:05.802Z"
"Base","Uniswap V3","uniswap-v3","207690581","1708747499","3804477385","7507685","7.64","0.1973381424108531","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-08-28T19:14:05.802Z"
"Base","PancakeSwap AMM V3","pancakeswap-amm-v3","135335781","1352861557","3585836471","456504","-33.47","0.012730753443218019","Watch","Monitor incentives","https://defillama.com/protocol/pancakeswap-amm-v3","2026-08-28T19:14:05.802Z"
"Base","Uniswap V4","uniswap-v4","50913660","473210295","1085778232","4486105","24.74","0.4131695467624737","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-08-28T19:14:05.802Z"
"Base","Metric V2","metric-v2","72759087","197292874","503202653",,"167.71",,"Strong","Rebalance liquidity","https://defillama.com/protocol/metric-v2","2026-08-28T19:14:05.802Z"
"Base","Tessera V","tessera-v","32838054","232856144","456311116",,"-6.68",,"Strong","Rebalance liquidity","https://defillama.com/protocol/tessera-v","2026-08-28T19:14:05.802Z"
"Base","Hanji Protocol","hanji-protocol","21213387","130969351","240842899","23933","34.54","0.00993718315938391","Strong","Improve fee efficiency","https://defillama.com/protocol/hanji-protocol","2026-08-28T19:14:05.802Z"
"Unichain","Uniswap V3","uniswap-v3","8904107","83136995","163591943","476543","-1.35","0.2912997983036365","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-08-28T19:14:05.802Z"
"Unichain","Uniswap V4","uniswap-v4","5993001","62067781","133704888","96707","-55.36","0.07232869452012854","At risk","Monitor incentives","https://defillama.com/protocol/uniswap-v4","2026-08-28T19:14:05.802Z"
"Unichain","Velodrome V3","velodrome-v3","347234","2559045","7207141","1310.68","-45.82","0.018185852059783486","Watch","Monitor incentives","https://defillama.com/protocol/velodrome-v3","2026-08-28T19:14:05.802Z"
"Unichain","EulerSwap","eulerswap","320","6305","17956","0.25","-87.31","0.001392292269993317","At risk","Grow TVL","https://defillama.com/protocol/eulerswap","2026-08-28T19:14:05.802Z"
"Unichain","1inch Aqua","1inch-aqua","0","1.34","9.86","0.06",,"0.6085192697768762","At risk","Grow TVL","https://defillama.com/protocol/1inch-aqua","2026-08-28T19:14:05.802Z"
"Unichain","Curve DEX","curve-dex","3.32","3.81","5.8500000000000005","0.16","482.46","2.7350427350427347","At risk","Grow TVL","https://defillama.com/protocol/curve-dex","2026-08-28T19:14:05.802Z"
"Mode","KIM Exchange V3","kim-exchange-v3","2798","10371","50795.56","79.18","-38.26","0.1558797658693004","Watch","Grow TVL","https://defillama.com/protocol/kim-exchange-v3","2026-08-28T19:14:05.802Z"
"Mode","KIM Exchange V2","kim-exchange-v2","2246","6091.3","19189.219999999998","56.959999999999994","4.22","0.29683332621127906","At risk","Grow TVL","https://defillama.com/protocol/kim-exchange-v2","2026-08-28T19:14:05.802Z"
"Mode","SupSwap V3","supswap-v3","3287","6747","15092.060000000001","8.980000000000002","725.88","0.05950148621195517","At risk","Grow TVL","https://defillama.com/protocol/supswap-v3","2026-08-28T19:14:05.802Z"
"Mode","Velodrome V3","velodrome-v3","58.98","35.400000000000006","11963.709999999997","7.599999999999999","2863.82","0.06352544486618282","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v3","2026-08-28T19:14:05.802Z"
"Mode","Velodrome V2","velodrome-v2","183","6037","11860.29","31.209999999999994","-43.69","0.2631470225432936","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v2","2026-08-28T19:14:05.802Z"
"Mode","SwapMode V2","swapmode-v2","720","2516.27","7180.37","17.689999999999998","28.8","0.24636613433569576","At risk","Grow TVL","https://defillama.com/protocol/swapmode-v2","2026-08-28T19:14:05.802Z"
"Mode","MantisSwap","mantisswap","44","1360.8","1750.8",,"-88.08",,"At risk","Grow TVL","https://defillama.com/protocol/mantisswap","2026-08-28T19:14:05.802Z"
