network,dex,slug,volume24hUsd,volume7dUsd,volume30dUsd,fees30dUsd,change7dPct,feeToVolume30dPct,health,outcomeTarget,sourceUrl,updatedAt
"OP Mainnet","Velodrome V3","velodrome-v3","10119208","55093274","291626292","118606","-23.48","0.04067054420456713","Watch","Monitor incentives","https://defillama.com/protocol/velodrome-v3","2026-08-18T07:34:49.098Z"
"OP Mainnet","Uniswap V3","uniswap-v3","1152495","9127477","70324336","164258","-54.34","0.23357205960679103","At risk","Monitor incentives","https://defillama.com/protocol/uniswap-v3","2026-08-18T07:34:49.098Z"
"OP Mainnet","WOOFi Swap","woofi-swap","1150408","8015337","37249587","2209","-10.02","0.005930267092625752","Watch","Improve fee efficiency","https://defillama.com/protocol/woofi-swap","2026-08-18T07:34:49.098Z"
"OP Mainnet","Uniswap V4","uniswap-v4","303074","2321789","18318143","18849.89","-52.39","0.10290284337227851","At risk","Monitor incentives","https://defillama.com/protocol/uniswap-v4","2026-08-18T07:34:49.098Z"
"OP Mainnet","Velodrome V2","velodrome-v2","355021","1271214","9011742","76681.74","-60.21","0.8509091804891886","At risk","Monitor incentives","https://defillama.com/protocol/velodrome-v2","2026-08-18T07:34:49.098Z"
"OP Mainnet","Solidly V3","solidly-v3","109299","777320","4996121","3.7300000000000004","-60.5","0.00007465791961403657","At risk","Monitor incentives","https://defillama.com/protocol/solidly-v3","2026-08-18T07:34:49.098Z"
"OP Mainnet","Curve DEX","curve-dex","15360","400768","2216237","454.75","-87.74","0.020519014888750617","At risk","Monitor incentives","https://defillama.com/protocol/curve-dex","2026-08-18T07:34:49.098Z"
"OP Mainnet","SushiSwap V3","sushiswap-v3","15540","98698","1145597","243.89000000000004","-71.56","0.021289336476963544","At risk","Monitor incentives","https://defillama.com/protocol/sushiswap-v3","2026-08-18T07:34:49.098Z"
"OP Mainnet","Swaap Maker V2","swaap-maker-v2","54","2829","330026",,"-93.59",,"At risk","Monitor incentives","https://defillama.com/protocol/swaap-maker-v2","2026-08-18T07:34:49.098Z"
"OP Mainnet","Balancer V2","balancer-v2","14077","32267","239212","60.54000000000001","97.88","0.02530809491162651","Watch","Grow TVL","https://defillama.com/protocol/balancer-v2","2026-08-18T07:34:49.098Z"
"Base","Aerodrome Slipstream","aerodrome-slipstream","382099486","2242674758","10176579218","3875725","16.11","0.03808475241999536","Strong","Rebalance liquidity","https://defillama.com/protocol/aerodrome-slipstream","2026-08-18T07:34:49.098Z"
"Base","PancakeSwap AMM V3","pancakeswap-amm-v3","90789488","534584490","2601185189","346784","-6.92","0.013331768974638739","Strong","Improve fee efficiency","https://defillama.com/protocol/pancakeswap-amm-v3","2026-08-18T07:34:49.098Z"
"Base","Uniswap V3","uniswap-v3","53890876","407436710","2572716702","4987849","-35","0.19387478598488922","Watch","Monitor incentives","https://defillama.com/protocol/uniswap-v3","2026-08-18T07:34:49.098Z"
"Base","Uniswap V4","uniswap-v4","21917998","221388686","989702776","2258763","45.64","0.228226398346487","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-08-18T07:34:49.098Z"
"Base","Tristero Spot","tristero-spot","11","139.86","380541064.69000006",,"-100",,"At risk","Monitor incentives","https://defillama.com/protocol/tristero-spot","2026-08-18T07:34:49.098Z"
"Base","Metric V2","metric-v2","14595378","66966356","302853596",,"51.71",,"Strong","Rebalance liquidity","https://defillama.com/protocol/metric-v2","2026-08-18T07:34:49.098Z"
"Base","Tessera V","tessera-v","10284528","42778468","213165373",,"47.48",,"Strong","Rebalance liquidity","https://defillama.com/protocol/tessera-v","2026-08-18T07:34:49.098Z"
"Unichain","Uniswap V3","uniswap-v3","2196241","14291568","96173509","287208","-24.35","0.2986352510024356","Watch","Monitor incentives","https://defillama.com/protocol/uniswap-v3","2026-08-18T07:34:49.098Z"
"Unichain","Uniswap V4","uniswap-v4","2322490","10016331","70976229","50745","13.63","0.07149576797042853","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-08-18T07:34:49.098Z"
"Unichain","Velodrome V3","velodrome-v3","202625","789138","5575636","1012.7299999999998","10.73","0.0181634884343239","Strong","Improve fee efficiency","https://defillama.com/protocol/velodrome-v3","2026-08-18T07:34:49.098Z"
"Unichain","EulerSwap","eulerswap","347","1103","8749","0.060000000000000005","25.72","0.0006857926620185165","At risk","Grow TVL","https://defillama.com/protocol/eulerswap","2026-08-18T07:34:49.098Z"
"Unichain","Curve DEX","curve-dex","0.08","0.1","276.55999999999995","0.04",,"0.014463407578825575","At risk","Grow TVL","https://defillama.com/protocol/curve-dex","2026-08-18T07:34:49.098Z"
"Unichain","1inch Aqua","1inch-aqua","0","2.36","8.82","0.04",,"0.45351473922902497","At risk","Grow TVL","https://defillama.com/protocol/1inch-aqua","2026-08-18T07:34:49.098Z"
"Mode","KIM Exchange V3","kim-exchange-v3","376","5167","81412.56","47.43000000000002","-11.94","0.058258823945592696","At risk","Grow TVL","https://defillama.com/protocol/kim-exchange-v3","2026-08-18T07:34:49.098Z"
"Mode","KIM Exchange V2","kim-exchange-v2","108","1069.27","16186.77","46.22000000000002","-79.15","0.2855418344734621","At risk","Grow TVL","https://defillama.com/protocol/kim-exchange-v2","2026-08-18T07:34:49.098Z"
"Mode","SupSwap V3","supswap-v3","139","1241.78","14083.220000000001","9.1","-65.85","0.06461590460136246","At risk","Grow TVL","https://defillama.com/protocol/supswap-v3","2026-08-18T07:34:49.098Z"
"Mode","Velodrome V3","velodrome-v3","775","7862.36","10463.06","6.39","-52.31","0.06107199996941621","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v3","2026-08-18T07:34:49.098Z"
"Mode","Velodrome V2","velodrome-v2","211","1643.95","9346.529999999999","20.509999999999998","23.39","0.21943972789901706","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v2","2026-08-18T07:34:49.098Z"
"Mode","SwapMode V2","swapmode-v2","70.61","616.67","5382.389999999999","15.85","39.05","0.29447884675766717","At risk","Grow TVL","https://defillama.com/protocol/swapmode-v2","2026-08-18T07:34:49.098Z"
"Mode","Balancer V2","balancer-v2","16","185.51999999999998","559.96","1.3000000000000007","95.6","0.23215943995999727","At risk","Grow TVL","https://defillama.com/protocol/balancer-v2","2026-08-18T07:34:49.098Z"
"Zora","Uniswap V2","uniswap-v2","12.1","78.72999999999999","591.2800000000002","1.3300000000000003","-47.16","0.22493573264781488","At risk","Grow TVL","https://defillama.com/protocol/uniswap-v2","2026-08-18T07:34:49.098Z"
"Zora","Uniswap V4","uniswap-v4","1.55","5.0600000000000005","44.620000000000005","0","-6.63","0","At risk","Grow TVL","https://defillama.com/protocol/uniswap-v4","2026-08-18T07:34:49.098Z"
