network,dex,slug,volume24hUsd,volume7dUsd,volume30dUsd,fees30dUsd,change7dPct,feeToVolume30dPct,health,outcomeTarget,sourceUrl,updatedAt
"OP Mainnet","Velodrome V3","velodrome-v3","13650725","136127172","489038918","220208","-36.82","0.04502872714109841","Watch","Monitor incentives","https://defillama.com/protocol/velodrome-v3","2026-09-26T12:02:33.176Z"
"OP Mainnet","Uniswap V3","uniswap-v3","4345468","52785835","149532133","381737","-33.64","0.25528760430375186","Watch","Monitor incentives","https://defillama.com/protocol/uniswap-v3","2026-09-26T12:02:33.176Z"
"OP Mainnet","WOOFi Swap","woofi-swap","2335589","11530015","50969197","510","-14.66","0.0010006043454049316","Watch","Improve fee efficiency","https://defillama.com/protocol/woofi-swap","2026-09-26T12:02:33.176Z"
"OP Mainnet","Uniswap V4","uniswap-v4","522218","6975443","29153310","68008","-65.76","0.23327711330205728","At risk","Monitor incentives","https://defillama.com/protocol/uniswap-v4","2026-09-26T12:02:33.176Z"
"OP Mainnet","Velodrome V2","velodrome-v2","624074","4272234","14384330","101715","-26.96","0.7071236546992457","Watch","Monitor incentives","https://defillama.com/protocol/velodrome-v2","2026-09-26T12:02:33.176Z"
"OP Mainnet","Solidly V3","solidly-v3","406309","3232611","9672134","9.649999999999999","-42.5","0.00009977115701664181","Watch","Monitor incentives","https://defillama.com/protocol/solidly-v3","2026-09-26T12:02:33.176Z"
"OP Mainnet","Curve DEX","curve-dex","59627","3271527","8088680","1669","-80.85","0.020633774608465164","At risk","Monitor incentives","https://defillama.com/protocol/curve-dex","2026-09-26T12:02:33.176Z"
"OP Mainnet","SushiSwap V3","sushiswap-v3","49374","845789","2546144","666.03","-18.68","0.026158379101888972","Watch","Rebalance liquidity","https://defillama.com/protocol/sushiswap-v3","2026-09-26T12:02:33.176Z"
"OP Mainnet","DODO AMM","dodo-amm","11","18.92","744410.1699999999","270.30999999999995","-81.67","0.03631197032141567","At risk","Monitor incentives","https://defillama.com/protocol/dodo-amm","2026-09-26T12:02:33.176Z"
"OP Mainnet","Velodrome V1","velodrome-v1","23207","179918","499585","238.88","-13.32","0.04781568702022679","Watch","Rebalance liquidity","https://defillama.com/protocol/velodrome-v1","2026-09-26T12:02:33.176Z"
"Base","Aerodrome Slipstream","aerodrome-slipstream","470006767","3273185639","12858683187","16156008","-7.33","0.12564278756267644","Strong","Rebalance liquidity","https://defillama.com/protocol/aerodrome-slipstream","2026-09-26T12:02:33.176Z"
"Base","Uniswap V3","uniswap-v3","167260894","1269137344","4811388655","10889391","-21.26","0.2263253247829758","Watch","Monitor incentives","https://defillama.com/protocol/uniswap-v3","2026-09-26T12:02:33.176Z"
"Base","PancakeSwap AMM V3","pancakeswap-amm-v3","124469502","870851333","3150704804","437427","-11.13","0.013883465040731882","Watch","Improve fee efficiency","https://defillama.com/protocol/pancakeswap-amm-v3","2026-09-26T12:02:33.176Z"
"Base","Uniswap V4","uniswap-v4","52050501","501838777","2570657276","7076812","-9.2","0.2752919288802153","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-09-26T12:02:33.176Z"
"Base","Metric V2","metric-v2","53542","151060212","1235119610",,"-99.88",,"At risk","Monitor incentives","https://defillama.com/protocol/metric-v2","2026-09-26T12:02:33.176Z"
"Base","Tessera V","tessera-v","28245571","200881113","915317016",,"-38.36",,"Watch","Monitor incentives","https://defillama.com/protocol/tessera-v","2026-09-26T12:02:33.176Z"
"Base","Hanji Protocol","hanji-protocol","13880323","110529441","429124694","44556","-19.43","0.010382996043569563","Watch","Improve fee efficiency","https://defillama.com/protocol/hanji-protocol","2026-09-26T12:02:33.176Z"
"Unichain","Uniswap V3","uniswap-v3","5476391","47192321","199322836","595005","-54.66","0.29851321200346553","At risk","Monitor incentives","https://defillama.com/protocol/uniswap-v3","2026-09-26T12:02:33.176Z"
"Unichain","Uniswap V4","uniswap-v4","4212993","37153165","138236949","121394","-50.25","0.0878158848832811","At risk","Monitor incentives","https://defillama.com/protocol/uniswap-v4","2026-09-26T12:02:33.176Z"
"Unichain","Velodrome V3","velodrome-v3","334939","2549781","9386315","1812.02","-33.62","0.019304913589624894","Watch","Monitor incentives","https://defillama.com/protocol/velodrome-v3","2026-09-26T12:02:33.176Z"
"Unichain","EulerSwap","eulerswap","1969","9699","28170.53","0.4900000000000001","-6.01","0.0017394063938449156","At risk","Grow TVL","https://defillama.com/protocol/eulerswap","2026-09-26T12:02:33.176Z"
"Unichain","Curve DEX","curve-dex","0","24343.75","24398.85","150.44","-100","0.6165864374755368","At risk","Grow TVL","https://defillama.com/protocol/curve-dex","2026-09-26T12:02:33.176Z"
"Unichain","1inch Aqua","1inch-aqua","0","0.5","1.18","0",,"0","At risk","Grow TVL","https://defillama.com/protocol/1inch-aqua","2026-09-26T12:02:33.176Z"
"Mode","KIM Exchange V3","kim-exchange-v3","2311","15095","150211.2","166.29999999999998","-82.26","0.11071078588014739","At risk","Grow TVL","https://defillama.com/protocol/kim-exchange-v3","2026-09-26T12:02:33.176Z"
"Mode","MantisSwap","mantisswap","0","38.10000000000001","100467.02999999998",,"-100",,"At risk","Grow TVL","https://defillama.com/protocol/mantisswap","2026-09-26T12:02:33.176Z"
"Mode","SupSwap V3","supswap-v3","994","9312","39911.68","20.130000000000003","-3.87","0.05043636349058722","At risk","Grow TVL","https://defillama.com/protocol/supswap-v3","2026-09-26T12:02:33.176Z"
"Mode","KIM Exchange V2","kim-exchange-v2","324","5389","32757.440000000002","94.69","-62.72","0.28906410268934324","At risk","Grow TVL","https://defillama.com/protocol/kim-exchange-v2","2026-09-26T12:02:33.176Z"
"Mode","Velodrome V2","velodrome-v2","221","15413.17","22962.02","63.4","-57","0.27610811243958505","At risk","Grow TVL","https://defillama.com/protocol/velodrome-v2","2026-09-26T12:02:33.176Z"
"Mode","SwapMode V2","swapmode-v2","305","2541","18482.44","52.4","-46.77","0.2835123501009607","At risk","Grow TVL","https://defillama.com/protocol/swapmode-v2","2026-09-26T12:02:33.176Z"
"Mode","Balancer V2","balancer-v2","12","1316.17","1669.75","4.32","-20","0.25872136547387337","At risk","Grow TVL","https://defillama.com/protocol/balancer-v2","2026-09-26T12:02:33.176Z"
"Zora","Uniswap V2","uniswap-v2","0","14.670000000000002","267.13","0.7500000000000001","-100","0.2807621757196871","At risk","Grow TVL","https://defillama.com/protocol/uniswap-v2","2026-09-26T12:02:33.176Z"
"Zora","Uniswap V4","uniswap-v4","0.21","2.1","31.17","0.09","-93.09","0.28873917228103946","At risk","Grow TVL","https://defillama.com/protocol/uniswap-v4","2026-09-26T12:02:33.176Z"
