network,dex,slug,volume24hUsd,volume7dUsd,volume30dUsd,fees30dUsd,change7dPct,feeToVolume30dPct,health,outcomeTarget,sourceUrl,updatedAt
"OP Mainnet","Velodrome V3","velodrome-v3","10400657","78413023","296063699","131616","35.28","0.04445529811474794","Strong","Rebalance liquidity","https://defillama.com/protocol/velodrome-v3","2026-07-18T08:47:07.817Z"
"OP Mainnet","Uniswap V3","uniswap-v3","2771777","24603745","126328954","294657","39.42","0.23324581631539512","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-07-18T08:47:07.817Z"
"OP Mainnet","WOOFi Swap","woofi-swap","2278417","10807451","36866700","4153","125.7","0.011264908440408282","Strong","Improve fee efficiency","https://defillama.com/protocol/woofi-swap","2026-07-18T08:47:07.817Z"
"OP Mainnet","Uniswap V4","uniswap-v4","606802","5517948","21118587","28882","17.63","0.1367610437194496","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-07-18T08:47:07.817Z"
"OP Mainnet","Velodrome V2","velodrome-v2","193566","1763068","5379338","86245","-6.73","1.603264193475108","Strong","Rebalance liquidity","https://defillama.com/protocol/velodrome-v2","2026-07-18T08:47:07.817Z"
"OP Mainnet","Solidly V3","solidly-v3","220900","1901416","4947620","0","4.93","0","Strong","Improve fee efficiency","https://defillama.com/protocol/solidly-v3","2026-07-18T08:47:07.817Z"
"OP Mainnet","Curve DEX","curve-dex","5793","546645","3069986","468","-91.31","0.015244369192563093","At risk","Monitor incentives","https://defillama.com/protocol/curve-dex","2026-07-18T08:47:07.817Z"
"OP Mainnet","SushiSwap V3","sushiswap-v3","47694","372352","1412995","367","4.28","0.025973198772819433","Watch","Rebalance liquidity","https://defillama.com/protocol/sushiswap-v3","2026-07-18T08:47:07.817Z"
"OP Mainnet","Beets DEX","beets-dex","25050","128245","824742","77","141.61","0.009336253034282236","Watch","Improve fee efficiency","https://defillama.com/protocol/beets-dex","2026-07-18T08:47:07.817Z"
"OP Mainnet","Velodrome V1","velodrome-v1","9546","61237","628065","233","20.48","0.03709807105952409","Watch","Rebalance liquidity","https://defillama.com/protocol/velodrome-v1","2026-07-18T08:47:07.817Z"
"Base","Aerodrome Slipstream","aerodrome-slipstream","359171125","2504205606","12155463664","6023585","-4.62","0.04955454737477137","Strong","Rebalance liquidity","https://defillama.com/protocol/aerodrome-slipstream","2026-07-18T08:47:07.817Z"
"Base","Uniswap V4","uniswap-v4","224245677","1787916944","5532247976","5163537","1.18","0.09333524134132197","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-07-18T08:47:07.817Z"
"Base","Uniswap V3","uniswap-v3","112903419","810015969","2882430698","8024135","94.57","0.2783808473025081","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-07-18T08:47:07.817Z"
"Base","PancakeSwap AMM V3","pancakeswap-amm-v3","63689057","533694843","2496282622","354240","-15.35","0.014190700879701914","Watch","Improve fee efficiency","https://defillama.com/protocol/pancakeswap-amm-v3","2026-07-18T08:47:07.817Z"
"Base","Tristero Spot","tristero-spot","28","159833976","393303243",,"2700",,"At risk","Rebalance liquidity","https://defillama.com/protocol/tristero-spot","2026-07-18T08:47:07.817Z"
"Base","Metric","metric","6599847","46019105","276970642",,"-13.03",,"Watch","Rebalance liquidity","https://defillama.com/protocol/metric","2026-07-18T08:47:07.817Z"
"Base","Tessera V","tessera-v","7949172","40647623","271253822",,"34.24",,"Strong","Rebalance liquidity","https://defillama.com/protocol/tessera-v","2026-07-18T08:47:07.817Z"
"Unichain","Uniswap V3","uniswap-v3","5257716","28571340","141886068","436582","167.14","0.3076989912779879","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v3","2026-07-18T08:47:07.817Z"
"Unichain","Uniswap V4","uniswap-v4","3933196","26986398","134349426","89187","40.56","0.06638435507718507","Strong","Rebalance liquidity","https://defillama.com/protocol/uniswap-v4","2026-07-18T08:47:07.817Z"
